view,best_prior,mmd2_statistic,bootstrap_critical_value,p_value,accepted,alpha,rff_dimensions,source_bandwidth,policy,mask_replicate,diagnostic_mode,automatic_adaptation_allowed,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,outer_target,experiment,variant,epochs,config_sha256
core,0.95,0.003921677397624641,0.005722068746753429,0.15,True,0.05,128,2.38253044334952,mar_age_sex_30,4,composite_multiview_v3,False,True,True,0.6829268292682927,0.07692307692307693,0.15384615384615385,switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.07573898681569363,0.006704493820558098,0.005,False,0.05,128,4.371142792167181,mar_age_sex_30,4,composite_multiview_v3,False,True,True,0.6829268292682927,0.07692307692307693,0.15384615384615385,switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.9,0.040169931453223104,0.005405864253017458,0.005,False,0.05,384,,mar_age_sex_30,4,composite_multiview_v3,False,True,True,0.6829268292682927,0.07692307692307693,0.15384615384615385,switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.8,0.02306106691944238,0.0036976557171058094,0.005,False,0.05,128,1.0043315211220356,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.5691056910569106,0.07692307692307693,0.15384615384615385,switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.0027447414316611575,0.005426464931722542,0.215,True,0.05,128,2.38253044334952,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.5691056910569106,0.07692307692307693,0.15384615384615385,switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.08984652990498676,0.00641998890714237,0.005,False,0.05,128,4.353418674623985,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.5691056910569106,0.07692307692307693,0.15384615384615385,switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.85,0.04169730939049404,0.0045695571538862225,0.005,False,0.05,384,,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.5691056910569106,0.07692307692307693,0.15384615384615385,switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.8,0.035012828415690075,0.005105125947492533,0.005,False,0.05,128,1.0056043468906053,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.6016260162601627,0.07692307692307693,0.07692307692307693,switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.0032769730390302104,0.006050845221854014,0.21,True,0.05,128,2.38253044334952,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.6016260162601627,0.07692307692307693,0.07692307692307693,switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.12749504067354164,0.0076529935759869945,0.005,False,0.05,128,4.360542825598526,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.6016260162601627,0.07692307692307693,0.07692307692307693,switzerland,v2_prior_separated,v2,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
