outer_target,method,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
hungary,expert:stable_anchor,drop_routine,0,294.0,0.36054421768707484,0.9102769971898835,0.8567614627195049,0.37397466255847195,0.39069655958895144,0.11634926718271438,0.12274526790410366,0.826530612244898,0.8129265355279005,0.7605633802816901,0.7570093457943925,0.7641509433962265,0.8207547169811321,-0.2924929889498591,1.2128322461620287,0.057712629160755424
hungary,expert:stable_anchor,empirical_source,0,294.0,0.36054421768707484,0.9051585708550782,0.8632384607291179,0.37668086430458086,0.39793953225340345,0.11733930097754779,0.12577145856686495,0.8435374149659864,0.8303392211963068,0.7830188679245284,0.7830188679245284,0.7830188679245284,0.8679245283018868,-0.23779813718766332,1.1958187142645516,0.05877658935428251
hungary,expert:stable_anchor,mar_age_sex_30,0,294.0,0.36054421768707484,0.8991368928141309,0.8501524618676312,0.39001651665922904,0.41596608778707017,0.12280256408399517,0.132486819815403,0.8299319727891157,0.8155861099959856,0.7641509433962265,0.7641509433962265,0.7641509433962265,0.8018867924528302,-0.16913379455942618,1.2541315135790738,0.06115719548198926
hungary,expert:stable_anchor,mcar_10,0,294.0,0.36054421768707484,0.8942693697310318,0.8466418575559073,0.4003745461112644,0.4162249515888995,0.12630802391054277,0.13274158423146437,0.8231292517006803,0.8102669610598154,0.7570093457943925,0.75,0.7641509433962265,0.8207547169811321,-0.34794957208174054,1.1803109045021498,0.0697952587602928
hungary,expert:stable_anchor,mcar_30,0,294.0,0.36054421768707484,0.8568847852268165,0.8074536050577815,0.46098884161927123,0.4720819482117604,0.15040661779914216,0.15427429380697183,0.7789115646258503,0.7736350863107186,0.7111111111111111,0.6722689075630253,0.7547169811320755,0.7452830188679245,-0.4632360751945066,1.226958959854817,0.09896629017881875
hungary,expert:stable_anchor,mcar_50,0,294.0,0.36054421768707484,0.8404255319148937,0.7789427670192153,0.497548383023526,0.5043011453513725,0.16302139386450065,0.16535012847412756,0.7619047619047619,0.7582798073063026,0.6929824561403509,0.6475409836065574,0.7452830188679245,0.7358490566037735,-0.5185095705608491,1.3873240888936715,0.12055234403034419
hungary,expert:stable_anchor,natural,0,294.0,0.36054421768707484,0.9099759132878363,0.8640996106230724,0.3710525269875524,0.3843996515134642,0.11603220790674729,0.12132705996494739,0.8367346938775511,0.8270774789241269,0.7777777777777778,0.7636363636363637,0.7924528301886793,0.8207547169811321,-0.34289116252357166,1.167202133758612,0.05639435384302264
hungary,equal_logit_blend,drop_advanced,0,294.0,0.36054421768707484,0.906613809714974,0.8567812105284262,0.4496326456017092,0.46335808106244464,0.13825454182900768,0.14457204755189598,0.8231292517006803,0.808209554395825,0.7547169811320755,0.7547169811320755,0.7547169811320755,0.8301886792452831,-0.1997393539703481,2.2789358096467525,0.05731603708260743
hungary,equal_logit_blend,drop_exercise,0,294.0,0.36054421768707484,0.8554295463669209,0.7470291367751154,0.5289214345947466,0.5510477183010812,0.17195786993287496,0.18209164875777395,0.7959183673469388,0.7910477719791249,0.7321428571428571,0.6949152542372882,0.7735849056603774,0.8018867924528302,-0.05415497042428069,2.7465081954398376,0.09352929224107752
hungary,equal_logit_blend,drop_routine,0,294.0,0.36054421768707484,0.9100260939381775,0.8569681934589031,0.45454900098971,0.4645168974569168,0.13975719235398998,0.14426346955670227,0.8163265306122449,0.8070052187876355,0.7522935779816514,0.7321428571428571,0.7735849056603774,0.8018867924528302,-0.3058002735079474,2.4032437100963073,0.05796356295925688
hungary,equal_logit_blend,empirical_source,0,294.0,0.36054421768707484,0.9053592934564432,0.8637837367828273,0.45398439515572286,0.4665850871779026,0.13988962908894323,0.14571531427953588,0.8367346938775511,0.8229626655961462,0.7735849056603774,0.7735849056603774,0.7735849056603774,0.8679245283018868,-0.2250120194122202,2.3758723882056905,0.05840965137636016
hungary,equal_logit_blend,mar_age_sex_30,0,294.0,0.36054421768707484,0.900692492974709,0.8524122692143554,0.46727586491824546,0.48366698083384413,0.14565358456803174,0.15300969908720347,0.8299319727891157,0.8155861099959856,0.7641509433962265,0.7641509433962265,0.7641509433962265,0.8018867924528302,-0.16289801169162177,2.4879220722605306,0.060653919932609136
hungary,equal_logit_blend,mcar_10,0,294.0,0.36054421768707484,0.8949217181854677,0.847986490205043,0.47246528334716154,0.48141489598579734,0.1478834311108642,0.1520716687955731,0.8197278911564626,0.8076073865917303,0.7534883720930232,0.7431192660550459,0.7641509433962265,0.8301886792452831,-0.3409644607614614,2.3467922702603516,0.06899828533158728
hungary,equal_logit_blend,mcar_30,0,294.0,0.36054421768707484,0.8569349658771578,0.8091049027689131,0.5216958525931924,0.5278212205483359,0.16998444844488197,0.1727049894517318,0.7687074829931972,0.7635989562424729,0.6991150442477876,0.6583333333333333,0.7452830188679245,0.7452830188679245,-0.4647378922421226,2.4465745628686335,0.0985140317649305
hungary,equal_logit_blend,mcar_50,0,294.0,0.36054421768707484,0.8416298675230831,0.7802913689376157,0.5560951644780286,0.559032625579066,0.1848735861592116,0.18613374918245187,0.7517006802721088,0.7503010839020474,0.683982683982684,0.632,0.7452830188679245,0.7264150943396226,-0.5366101693441833,2.7442058969236114,0.12164235985038228
hungary,equal_logit_blend,natural,0,294.0,0.36054421768707484,0.9106784423926135,0.8648432477405399,0.44700430608307773,0.4554531905001712,0.13717120310772235,0.14108843113029507,0.8333333333333334,0.8244179044560418,0.7741935483870968,0.7567567567567568,0.7924528301886793,0.8207547169811321,-0.3306881624990901,2.320533050835498,0.055470139414515285
