accuracy,precision,recall,f1,auc,repeat,fold,train_time,test_time
0.8043478260869565,0.8,0.8627450980392157,0.8301886792452831,0.825920612147298,2,8,0.11409616470336914,0.006074428558349609
0.8260869565217391,0.7966101694915254,0.9215686274509803,0.8545454545454545,0.8579626972740315,2,9,0.1327378749847412,0.0054378509521484375
0.8804347826086957,0.8846153846153846,0.9019607843137255,0.8932038834951457,0.9344811095169775,2,10,0.20019102096557617,0.004281282424926758
0.8043478260869565,0.7666666666666667,0.92,0.8363636363636363,0.8657142857142858,3,1,0.12487196922302246,0.003904104232788086
0.8043478260869565,0.8,0.8627450980392157,0.8301886792452831,0.8880918220946915,3,2,0.13782739639282227,0.005252361297607422
0.7934782608695652,0.7857142857142857,0.8627450980392157,0.822429906542056,0.8474414155906265,3,3,0.12646794319152832,0.005367755889892578
0.8369565217391305,0.8214285714285714,0.9019607843137255,0.8598130841121495,0.9024390243902439,3,4,0.12804460525512695,0.005583047866821289
0.7391304347826086,0.8,0.7058823529411765,0.75,0.8240076518412242,3,5,0.19626498222351074,0.005666017532348633
0.8478260869565217,0.8775510204081632,0.8431372549019608,0.86,0.9172644667623147,3,6,0.12191224098205566,0.005773067474365234
0.7934782608695652,0.7666666666666667,0.9019607843137255,0.8288288288288288,0.8417025346724055,3,7,0.12773346900939941,0.00539708137512207
0.8478260869565217,0.8490566037735849,0.8823529411764706,0.8653846153846154,0.9014825442372071,3,8,0.21621227264404297,0.00535130500793457
0.8260869565217391,0.8301886792452831,0.8627450980392157,0.8461538461538461,0.8904830224772836,3,9,0.1252133846282959,0.005225419998168945
0.8260869565217391,0.8571428571428571,0.8235294117647058,0.84,0.8943089430894309,3,10,0.11213231086730957,0.005440473556518555
0.8043478260869565,0.8333333333333334,0.8,0.8163265306122449,0.8904761904761904,4,1,0.18715429306030273,0.0062367916107177734
0.8043478260869565,0.8113207547169812,0.8431372549019608,0.8269230769230769,0.8694404591104734,4,2,0.11089897155761719,0.005242109298706055
0.8478260869565217,0.8490566037735849,0.8823529411764706,0.8653846153846154,0.9019607843137255,4,3,0.10259819030761719,0.0038552284240722656
0.8478260869565217,0.8490566037735849,0.8823529411764706,0.8653846153846154,0.9067431850789096,4,4,0.11128711700439453,0.005258798599243164
0.8152173913043478,0.8148148148148148,0.8627450980392157,0.8380952380952381,0.8727881396461024,4,5,0.17882037162780762,0.005361795425415039
0.8152173913043478,0.8863636363636364,0.7647058823529411,0.8210526315789474,0.8900047824007651,4,6,0.10178112983703613,0.005234479904174805
0.8369565217391305,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.882831181252989,4,7,0.10109901428222656,0.012207746505737305
0.8260869565217391,0.8181818181818182,0.8823529411764706,0.8490566037735849,0.9076996652319465,4,8,0.18561005592346191,0.005310535430908203
0.8260869565217391,0.8431372549019608,0.8431372549019608,0.8431372549019608,0.9110473457675753,4,9,0.10725879669189453,0.005189657211303711
0.8152173913043478,0.8269230769230769,0.8431372549019608,0.8349514563106796,0.8412242945958871,4,10,0.10701441764831543,0.0038433074951171875
0.8586956521739131,0.8775510204081632,0.86,0.8686868686868687,0.9319047619047619,5,1,0.16451692581176758,0.0056324005126953125
0.7717391304347826,0.8,0.7843137254901961,0.7920792079207921,0.8598756575801053,5,2,0.10457324981689453,0.0052089691162109375
0.8260869565217391,0.8571428571428571,0.8235294117647058,0.84,0.9005260640841702,5,3,0.10413789749145508,0.0058481693267822266
0.7717391304347826,0.8,0.7843137254901961,0.7920792079207921,0.852702056432329,5,4,0.10915517807006836,0.00530695915222168
0.8478260869565217,0.8490566037735849,0.8823529411764706,0.8653846153846154,0.9105691056910569,5,5,0.17846250534057617,0.005333423614501953
0.75,0.7258064516129032,0.8823529411764706,0.7964601769911505,0.824964131994261,5,6,0.11712312698364258,0.005880832672119141
0.8152173913043478,0.8269230769230769,0.8431372549019608,0.8349514563106796,0.9019607843137254,5,7,0.13230276107788086,0.005236387252807617
