revision,mechanism,batch_size,nominal_latent_prevalence,acceptance_rate,realized_latent_prevalence,episodes
v2_omnibus_mean,support_translation,128,0.25,0.0,0.25703125,10
v2_omnibus_mean,support_translation,128,0.3,0.0,0.30859375,10
v2_omnibus_mean,support_translation,128,0.35,0.0,0.36015625,10
v2_omnibus_mean,support_translation,128,0.4,0.0,0.403125,10
v2_omnibus_mean,support_translation,128,0.45,0.0,0.440625,10
v2_omnibus_mean,support_translation,128,0.5,0.0,0.509375,10
v2_omnibus_mean,support_translation,128,0.55,0.0,0.55625,10
v2_omnibus_mean,support_translation,128,0.6,0.0,0.5859375,10
v2_omnibus_mean,support_translation,128,0.65,0.0,0.6453125,10
v2_omnibus_mean,support_translation,128,0.7,0.0,0.71171875,10
v2_omnibus_mean,support_translation,128,0.75,0.0,0.746875,10
v2_omnibus_mean,support_translation,128,0.8,0.0,0.79453125,10
v2_omnibus_mean,support_translation,128,0.85,0.0,0.85,10
v2_omnibus_mean,support_translation,128,0.9,0.0,0.890625,10
v2_omnibus_mean,support_translation,128,0.95,0.0,0.9515625,10
v2_omnibus_mean,support_translation,256,0.05,0.0,0.0484375,10
v2_omnibus_mean,support_translation,256,0.1,0.0,0.09609375,10
v2_omnibus_mean,support_translation,256,0.15,0.0,0.146875,10
v2_omnibus_mean,support_translation,256,0.2,0.0,0.201171875,20
v2_omnibus_mean,support_translation,256,0.25,0.0,0.245703125,10
v2_omnibus_mean,support_translation,256,0.3,0.0,0.3,10
v2_omnibus_mean,support_translation,256,0.35,0.0,0.362890625,10
v2_omnibus_mean,support_translation,256,0.4,0.0,0.403515625,10
v2_omnibus_mean,support_translation,256,0.45,0.0,0.476171875,10
v2_omnibus_mean,support_translation,256,0.5,0.0,0.495703125,10
v2_omnibus_mean,support_translation,256,0.55,0.0,0.536328125,10
v2_omnibus_mean,support_translation,256,0.6,0.0,0.61953125,10
v2_omnibus_mean,support_translation,256,0.65,0.0,0.658984375,10
v2_omnibus_mean,support_translation,256,0.7,0.0,0.696875,10
v2_omnibus_mean,support_translation,256,0.75,0.0,0.7453125,10
v2_omnibus_mean,support_translation,256,0.8,0.0,0.80546875,10
v2_omnibus_mean,support_translation,256,0.85,0.0,0.849609375,10
v2_omnibus_mean,support_translation,256,0.9,0.0,0.896484375,10
v2_omnibus_mean,support_translation,256,0.95,0.0,0.945703125,10
v2_omnibus_mean,support_translation,512,0.05,0.0,0.051171875,10
v2_omnibus_mean,support_translation,512,0.1,0.0,0.1041015625,10
v2_omnibus_mean,support_translation,512,0.15,0.0,0.1578125,10
v2_omnibus_mean,support_translation,512,0.2,0.0,0.2005859375,20
v2_omnibus_mean,support_translation,512,0.25,0.0,0.2431640625,10
v2_omnibus_mean,support_translation,512,0.3,0.0,0.2904296875,10
v2_omnibus_mean,support_translation,512,0.35,0.0,0.3564453125,10
v2_omnibus_mean,support_translation,512,0.4,0.0,0.402734375,10
v2_omnibus_mean,support_translation,512,0.45,0.0,0.4580078125,10
v2_omnibus_mean,support_translation,512,0.5,0.0,0.491015625,10
v2_omnibus_mean,support_translation,512,0.55,0.0,0.541015625,10
v2_omnibus_mean,support_translation,512,0.6,0.0,0.5890625,10
v2_omnibus_mean,support_translation,512,0.65,0.0,0.6517578125,10
v2_omnibus_mean,support_translation,512,0.7,0.0,0.69609375,10
v2_omnibus_mean,support_translation,512,0.75,0.0,0.759375,10
v2_omnibus_mean,support_translation,512,0.8,0.0,0.8033203125,10
v2_omnibus_mean,support_translation,512,0.85,0.0,0.8412109375,10
v2_omnibus_mean,support_translation,512,0.9,0.0,0.8970703125,10
v2_omnibus_mean,support_translation,512,0.95,0.0,0.949609375,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.05,1.0,0.021875,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.1,1.0,0.065625,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.15,1.0,0.146875,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.2,1.0,0.240625,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.25,1.0,0.3125,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.3,1.0,0.321875,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.35,1.0,0.378125,20
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.4,1.0,0.425,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.45,1.0,0.440625,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.5,1.0,0.475,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.55,1.0,0.578125,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.6,1.0,0.55625,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.65,1.0,0.64375,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.7,1.0,0.69375,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.75,1.0,0.78125,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.8,1.0,0.7875,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.85,1.0,0.840625,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.9,1.0,0.88125,10
v2_omnibus_mean,unidentifiable_concept_reversal,32,0.95,0.9,0.965625,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.05,1.0,0.04375,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.1,1.0,0.0984375,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.15,1.0,0.153125,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.2,1.0,0.184375,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.25,1.0,0.2671875,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.3,1.0,0.2859375,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.35,1.0,0.3328125,20
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.4,1.0,0.38125,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.45,1.0,0.4578125,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.5,0.9,0.4984375,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.55,1.0,0.5578125,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.6,1.0,0.5984375,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.65,1.0,0.6546875,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.7,1.0,0.690625,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.75,1.0,0.75625,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.8,1.0,0.8203125,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.85,1.0,0.8640625,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.9,1.0,0.90625,10
v2_omnibus_mean,unidentifiable_concept_reversal,64,0.95,1.0,0.9546875,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.05,1.0,0.04296875,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.1,1.0,0.096875,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.15,1.0,0.14375,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.2,1.0,0.20390625,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.25,1.0,0.26015625,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.3,1.0,0.28046875,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.35,1.0,0.365625,20
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.4,1.0,0.4328125,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.45,1.0,0.44296875,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.5,1.0,0.4859375,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.55,1.0,0.56640625,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.6,1.0,0.5875,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.65,1.0,0.64609375,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.7,1.0,0.6984375,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.75,1.0,0.7484375,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.8,1.0,0.8015625,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.85,1.0,0.83359375,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.9,1.0,0.9015625,10
v2_omnibus_mean,unidentifiable_concept_reversal,128,0.95,1.0,0.95078125,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.05,1.0,0.059375,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.1,1.0,0.108203125,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.15,1.0,0.143359375,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.2,1.0,0.215234375,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.25,1.0,0.254296875,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.3,1.0,0.3171875,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.35,0.95,0.3419921875,20
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.4,1.0,0.40078125,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.45,1.0,0.43203125,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.5,1.0,0.513671875,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.55,1.0,0.54375,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.6,1.0,0.590625,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.65,1.0,0.65546875,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.7,1.0,0.689453125,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.75,1.0,0.759765625,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.8,1.0,0.80390625,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.85,1.0,0.83828125,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.9,1.0,0.90703125,10
v2_omnibus_mean,unidentifiable_concept_reversal,256,0.95,1.0,0.943359375,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.05,1.0,0.0458984375,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.1,1.0,0.1,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.15,1.0,0.1501953125,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.2,1.0,0.2076171875,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.25,1.0,0.2513671875,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.3,1.0,0.3033203125,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.35,1.0,0.34560546875,20
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.4,1.0,0.3966796875,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.45,1.0,0.4568359375,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.5,1.0,0.4798828125,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.55,1.0,0.5623046875,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.6,1.0,0.5904296875,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.65,1.0,0.651171875,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.7,1.0,0.7021484375,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.75,1.0,0.7419921875,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.8,1.0,0.8009765625,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.85,1.0,0.85,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.9,1.0,0.8994140625,10
v2_omnibus_mean,unidentifiable_concept_reversal,512,0.95,1.0,0.9521484375,10
v3_max_moment,conditional_scale,32,0.05,0.3,0.0625,10
v3_max_moment,conditional_scale,32,0.1,0.3,0.13125,10
v3_max_moment,conditional_scale,32,0.15,0.2,0.146875,20
v3_max_moment,conditional_scale,32,0.2,0.4,0.21875,10
v3_max_moment,conditional_scale,32,0.25,0.6,0.253125,10
v3_max_moment,conditional_scale,32,0.3,0.6,0.328125,10
v3_max_moment,conditional_scale,32,0.35,0.8,0.334375,10
v3_max_moment,conditional_scale,32,0.4,0.6,0.38125,10
v3_max_moment,conditional_scale,32,0.45,0.9,0.45625,10
v3_max_moment,conditional_scale,32,0.5,0.5,0.46875,10
v3_max_moment,conditional_scale,32,0.55,0.7,0.528125,10
v3_max_moment,conditional_scale,32,0.6,0.9,0.615625,10
v3_max_moment,conditional_scale,32,0.65,0.7,0.675,10
v3_max_moment,conditional_scale,32,0.7,1.0,0.7125,10
v3_max_moment,conditional_scale,32,0.75,1.0,0.7375,10
v3_max_moment,conditional_scale,32,0.8,1.0,0.790625,10
v3_max_moment,conditional_scale,32,0.85,1.0,0.834375,10
v3_max_moment,conditional_scale,32,0.9,1.0,0.90625,10
v3_max_moment,conditional_scale,32,0.95,1.0,0.946875,10
v3_max_moment,conditional_scale,64,0.05,0.0,0.046875,10
v3_max_moment,conditional_scale,64,0.1,0.0,0.0796875,10
v3_max_moment,conditional_scale,64,0.15,0.05,0.15078125,20
v3_max_moment,conditional_scale,64,0.2,0.0,0.2140625,10
v3_max_moment,conditional_scale,64,0.25,0.0,0.2359375,10
v3_max_moment,conditional_scale,64,0.3,0.1,0.265625,10
v3_max_moment,conditional_scale,64,0.35,0.2,0.3359375,10
v3_max_moment,conditional_scale,64,0.4,0.4,0.3921875,10
v3_max_moment,conditional_scale,64,0.45,0.2,0.45625,10
v3_max_moment,conditional_scale,64,0.5,0.2,0.4984375,10
v3_max_moment,conditional_scale,64,0.55,0.6,0.546875,10
v3_max_moment,conditional_scale,64,0.6,0.6,0.5859375,10
v3_max_moment,conditional_scale,64,0.65,0.6,0.646875,10
v3_max_moment,conditional_scale,64,0.7,0.7,0.7171875,10
v3_max_moment,conditional_scale,64,0.75,0.9,0.753125,10
v3_max_moment,conditional_scale,64,0.8,0.9,0.79375,10
v3_max_moment,conditional_scale,64,0.85,1.0,0.85625,10
v3_max_moment,conditional_scale,64,0.9,1.0,0.8921875,10
v3_max_moment,conditional_scale,64,0.95,0.9,0.9375,10
v3_max_moment,conditional_scale,128,0.05,0.0,0.04375,10
v3_max_moment,conditional_scale,128,0.1,0.0,0.10390625,10
v3_max_moment,conditional_scale,128,0.15,0.0,0.140625,20
v3_max_moment,conditional_scale,128,0.2,0.0,0.2,10
v3_max_moment,conditional_scale,128,0.25,0.0,0.2328125,10
v3_max_moment,conditional_scale,128,0.3,0.0,0.29609375,10
v3_max_moment,conditional_scale,128,0.35,0.0,0.340625,10
v3_max_moment,conditional_scale,128,0.4,0.0,0.4046875,10
v3_max_moment,conditional_scale,128,0.45,0.0,0.45390625,10
v3_max_moment,conditional_scale,128,0.5,0.1,0.478125,10
v3_max_moment,conditional_scale,128,0.55,0.2,0.5296875,10
v3_max_moment,conditional_scale,128,0.6,0.6,0.5796875,10
v3_max_moment,conditional_scale,128,0.65,0.4,0.64921875,10
v3_max_moment,conditional_scale,128,0.7,0.7,0.70703125,10
v3_max_moment,conditional_scale,128,0.75,0.9,0.75390625,10
v3_max_moment,conditional_scale,128,0.8,0.9,0.790625,10
v3_max_moment,conditional_scale,128,0.85,1.0,0.853125,10
v3_max_moment,conditional_scale,128,0.9,1.0,0.8875,10
v3_max_moment,conditional_scale,128,0.95,1.0,0.9453125,10
v3_max_moment,conditional_scale,256,0.05,0.0,0.05078125,10
v3_max_moment,conditional_scale,256,0.1,0.0,0.108203125,10
v3_max_moment,conditional_scale,256,0.15,0.0,0.1478515625,20
v3_max_moment,conditional_scale,256,0.2,0.0,0.209375,10
v3_max_moment,conditional_scale,256,0.25,0.0,0.254296875,10
v3_max_moment,conditional_scale,256,0.3,0.0,0.291015625,10
v3_max_moment,conditional_scale,256,0.35,0.0,0.3546875,10
v3_max_moment,conditional_scale,256,0.4,0.0,0.41953125,10
v3_max_moment,conditional_scale,256,0.45,0.0,0.447265625,10
v3_max_moment,conditional_scale,256,0.5,0.0,0.488671875,10
v3_max_moment,conditional_scale,256,0.55,0.0,0.55,10
v3_max_moment,conditional_scale,256,0.6,0.0,0.59375,10
v3_max_moment,conditional_scale,256,0.65,0.1,0.65078125,10
v3_max_moment,conditional_scale,256,0.7,0.2,0.685546875,10
v3_max_moment,conditional_scale,256,0.75,0.3,0.74375,10
v3_max_moment,conditional_scale,256,0.8,0.8,0.795703125,10
v3_max_moment,conditional_scale,256,0.85,0.9,0.837890625,10
v3_max_moment,conditional_scale,256,0.9,1.0,0.891796875,10
v3_max_moment,conditional_scale,256,0.95,1.0,0.952734375,10
v3_max_moment,conditional_scale,512,0.05,0.0,0.0490234375,10
v3_max_moment,conditional_scale,512,0.1,0.0,0.0966796875,10
v3_max_moment,conditional_scale,512,0.15,0.0,0.15009765625,20
v3_max_moment,conditional_scale,512,0.2,0.0,0.205078125,10
v3_max_moment,conditional_scale,512,0.25,0.0,0.24921875,10
v3_max_moment,conditional_scale,512,0.3,0.0,0.2982421875,10
v3_max_moment,conditional_scale,512,0.35,0.0,0.3548828125,10
v3_max_moment,conditional_scale,512,0.4,0.0,0.398046875,10
v3_max_moment,conditional_scale,512,0.45,0.0,0.4443359375,10
v3_max_moment,conditional_scale,512,0.5,0.0,0.5060546875,10
v3_max_moment,conditional_scale,512,0.55,0.0,0.5630859375,10
v3_max_moment,conditional_scale,512,0.6,0.0,0.5951171875,10
v3_max_moment,conditional_scale,512,0.65,0.0,0.6509765625,10
v3_max_moment,conditional_scale,512,0.7,0.0,0.7009765625,10
v3_max_moment,conditional_scale,512,0.75,0.0,0.7375,10
v3_max_moment,conditional_scale,512,0.8,0.5,0.8048828125,10
v3_max_moment,conditional_scale,512,0.85,0.9,0.8490234375,10
v3_max_moment,conditional_scale,512,0.9,1.0,0.894921875,10
v3_max_moment,conditional_scale,512,0.95,1.0,0.9470703125,10
v3_max_moment,conditional_translation,32,0.05,1.0,0.05625,10
v3_max_moment,conditional_translation,32,0.1,1.0,0.115625,20
v3_max_moment,conditional_translation,32,0.15,1.0,0.15625,10
v3_max_moment,conditional_translation,32,0.2,0.9,0.203125,10
v3_max_moment,conditional_translation,32,0.25,0.7,0.246875,10
v3_max_moment,conditional_translation,32,0.3,0.3,0.328125,10
v3_max_moment,conditional_translation,32,0.35,0.5,0.296875,10
v3_max_moment,conditional_translation,32,0.4,0.2,0.390625,10
v3_max_moment,conditional_translation,32,0.45,0.1,0.440625,10
v3_max_moment,conditional_translation,32,0.5,0.0,0.528125,10
v3_max_moment,conditional_translation,32,0.55,0.0,0.50625,10
v3_max_moment,conditional_translation,32,0.6,0.0,0.6375,10
v3_max_moment,conditional_translation,32,0.65,0.0,0.65,10
v3_max_moment,conditional_translation,32,0.7,0.0,0.69375,10
v3_max_moment,conditional_translation,32,0.75,0.0,0.790625,10
v3_max_moment,conditional_translation,32,0.8,0.0,0.815625,10
v3_max_moment,conditional_translation,32,0.85,0.0,0.840625,10
v3_max_moment,conditional_translation,32,0.9,0.0,0.89375,10
v3_max_moment,conditional_translation,32,0.95,0.0,0.953125,10
v3_max_moment,conditional_translation,64,0.05,1.0,0.0640625,10
v3_max_moment,conditional_translation,64,0.1,0.8,0.1171875,20
v3_max_moment,conditional_translation,64,0.15,0.6,0.1625,10
v3_max_moment,conditional_translation,64,0.2,0.6,0.20625,10
v3_max_moment,conditional_translation,64,0.25,0.2,0.23125,10
v3_max_moment,conditional_translation,64,0.3,0.0,0.3265625,10
v3_max_moment,conditional_translation,64,0.35,0.2,0.3078125,10
v3_max_moment,conditional_translation,64,0.4,0.0,0.41875,10
v3_max_moment,conditional_translation,64,0.45,0.0,0.428125,10
v3_max_moment,conditional_translation,64,0.5,0.0,0.4953125,10
v3_max_moment,conditional_translation,64,0.55,0.0,0.5625,10
v3_max_moment,conditional_translation,64,0.6,0.0,0.6109375,10
v3_max_moment,conditional_translation,64,0.65,0.0,0.6453125,10
v3_max_moment,conditional_translation,64,0.7,0.0,0.7046875,10
v3_max_moment,conditional_translation,64,0.75,0.0,0.7609375,10
v3_max_moment,conditional_translation,64,0.8,0.0,0.7890625,10
v3_max_moment,conditional_translation,64,0.85,0.0,0.853125,10
v3_max_moment,conditional_translation,64,0.9,0.0,0.896875,10
v3_max_moment,conditional_translation,64,0.95,0.0,0.95,10
v3_max_moment,conditional_translation,128,0.05,1.0,0.05,10
v3_max_moment,conditional_translation,128,0.1,0.85,0.10625,20
v3_max_moment,conditional_translation,128,0.15,0.6,0.14140625,10
v3_max_moment,conditional_translation,128,0.2,0.2,0.20234375,10
v3_max_moment,conditional_translation,128,0.25,0.0,0.25390625,10
v3_max_moment,conditional_translation,128,0.3,0.0,0.309375,10
v3_max_moment,conditional_translation,128,0.35,0.0,0.3078125,10
v3_max_moment,conditional_translation,128,0.4,0.0,0.40546875,10
v3_max_moment,conditional_translation,128,0.45,0.0,0.44609375,10
v3_max_moment,conditional_translation,128,0.5,0.0,0.51171875,10
v3_max_moment,conditional_translation,128,0.55,0.0,0.54609375,10
v3_max_moment,conditional_translation,128,0.6,0.0,0.6,10
v3_max_moment,conditional_translation,128,0.65,0.0,0.6390625,10
v3_max_moment,conditional_translation,128,0.7,0.0,0.70546875,10
v3_max_moment,conditional_translation,128,0.75,0.0,0.7390625,10
v3_max_moment,conditional_translation,128,0.8,0.0,0.7921875,10
v3_max_moment,conditional_translation,128,0.85,0.0,0.84765625,10
v3_max_moment,conditional_translation,128,0.9,0.0,0.89375,10
v3_max_moment,conditional_translation,128,0.95,0.0,0.95625,10
v3_max_moment,conditional_translation,256,0.05,1.0,0.046875,10
v3_max_moment,conditional_translation,256,0.1,0.7,0.1005859375,20
v3_max_moment,conditional_translation,256,0.15,0.3,0.14453125,10
v3_max_moment,conditional_translation,256,0.2,0.0,0.19453125,10
v3_max_moment,conditional_translation,256,0.25,0.0,0.2515625,10
v3_max_moment,conditional_translation,256,0.3,0.0,0.30078125,10
v3_max_moment,conditional_translation,256,0.35,0.0,0.334765625,10
v3_max_moment,conditional_translation,256,0.4,0.0,0.39296875,10
v3_max_moment,conditional_translation,256,0.45,0.0,0.430859375,10
v3_max_moment,conditional_translation,256,0.5,0.0,0.50078125,10
v3_max_moment,conditional_translation,256,0.55,0.0,0.53984375,10
v3_max_moment,conditional_translation,256,0.6,0.0,0.61875,10
v3_max_moment,conditional_translation,256,0.65,0.0,0.618359375,10
v3_max_moment,conditional_translation,256,0.7,0.0,0.694921875,10
v3_max_moment,conditional_translation,256,0.75,0.0,0.755078125,10
v3_max_moment,conditional_translation,256,0.8,0.0,0.791015625,10
v3_max_moment,conditional_translation,256,0.85,0.0,0.848828125,10
v3_max_moment,conditional_translation,256,0.9,0.0,0.90390625,10
v3_max_moment,conditional_translation,256,0.95,0.0,0.94921875,10
v3_max_moment,conditional_translation,512,0.05,0.9,0.05625,10
v3_max_moment,conditional_translation,512,0.1,0.3,0.0986328125,20
v3_max_moment,conditional_translation,512,0.15,0.1,0.1556640625,10
v3_max_moment,conditional_translation,512,0.2,0.0,0.198828125,10
v3_max_moment,conditional_translation,512,0.25,0.0,0.253515625,10
v3_max_moment,conditional_translation,512,0.3,0.0,0.295703125,10
v3_max_moment,conditional_translation,512,0.35,0.0,0.342578125,10
v3_max_moment,conditional_translation,512,0.4,0.0,0.396875,10
v3_max_moment,conditional_translation,512,0.45,0.0,0.4458984375,10
