method,outer_target,sex,both_classes_observed,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
modern_2026:tabicl:pooled:source_oof_platt,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.5262118443515865,0.5262118443515865,0.1753652353311148,0.1753652353311148,0.8333333333333334,0.8333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.4256798257023996,1.137435663320992,0.14444444444444443
modern_2026:tabm:pooled,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.4730377953830123,0.47303779538301227,0.15611693293960913,0.1561169329396091,0.8333333333333334,0.8333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.3041660429367736,1.2095369903064832,0.14444444444444443
modern_2026:tabm:pooled:source_oof_platt,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.545283837812297,0.5452838378122968,0.17897223903048268,0.17897223903048265,0.8333333333333334,0.8333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.8028789149800375,3.1122379277107375,0.14444444444444443
tabpfn_v3:tabpfn:pooled,cleveland,1.0,True,206.0,0.5533980582524272,0.8543096872616325,0.8787425234383219,0.4840807536640032,0.5000319716684717,0.15862654327064732,0.16514175488160304,0.7621359223300971,0.7473302822273074,0.8047808764940239,0.7372262773722628,0.8859649122807017,0.7456140350877193,-0.37770523089595925,1.2365736554094207,0.11544750543548245
tabpfn_v3:tabpfn:pooled:source_oof_platt,cleveland,1.0,True,206.0,0.5533980582524272,0.8545003813882532,0.8788653900848229,0.5032547188534279,0.5022147115899405,0.16268418301025875,0.1623795781679373,0.7669902912621359,0.7684973302822273,0.7818181818181819,0.8113207547169812,0.7543859649122807,0.7456140350877193,0.2232105339115427,1.674396300430378,0.12276312668083192
tabpfn_v3:tabpfn:pooled,cleveland,0.0,True,97.0,0.25773195876288657,0.9149999999999999,0.881962632840229,0.42825587032865076,0.4261139102886776,0.13258160908401145,0.1301505147995359,0.8350515463917526,0.8497222222222223,0.7333333333333333,0.6285714285714286,0.88,0.88,-1.268550625876952,2.097155148934459,0.061835451434879396
tabpfn_v3:tabpfn:pooled:source_oof_platt,cleveland,0.0,True,97.0,0.25773195876288657,0.9149999999999999,0.881962632840229,0.4184475164027998,0.4781136346738785,0.12497274771146392,0.1498161553854693,0.8969072164948454,0.8652777777777778,0.8,0.8,0.8,0.88,-0.24895792202027212,2.8397753016355045,0.044859342292552506
tabpfn_v3:tabpfn:pooled,hungary,1.0,True,213.0,0.4413145539906103,0.9010370105489004,0.8815320076459272,0.4683896377383693,0.44867503908592665,0.15068490582356678,0.14331219237854345,0.7746478873239436,0.7871446450920794,0.7777777777777778,0.6885245901639344,0.8936170212765957,0.8297872340425532,-1.0449281684951233,1.4945664724495002,0.10577835787538083
tabpfn_v3:tabpfn:pooled:source_oof_platt,hungary,1.0,True,213.0,0.4413145539906103,0.9010370105489004,0.8815320076459272,0.4853850145628064,0.501995689513208,0.15388040771814637,0.16131672729904728,0.7934272300469484,0.7760146611836224,0.7283950617283951,0.8676470588235294,0.6276595744680851,0.8297872340425532,0.8197720907841913,2.6050703277954406,0.0865900154531491
tabpfn_v3:tabpfn:pooled,hungary,0.0,True,81.0,0.14814814814814814,0.8079710144927537,0.5148415011247087,0.4571667842666121,0.5328271446959084,0.1413174659534612,0.1750665462144076,0.8395061728395061,0.7681159420289855,0.5517241379310345,0.47058823529411764,0.6666666666666666,0.75,-1.463337509062438,0.9952331522415765,0.130353103892166
tabpfn_v3:tabpfn:pooled:source_oof_platt,hungary,0.0,True,81.0,0.14814814814814814,0.8079710144927537,0.5148415011247087,0.38247183588919426,0.6292321731729292,0.11170493124657421,0.21860848982844922,0.8641975308641975,0.6793478260869565,0.47619047619047616,0.5555555555555556,0.4166666666666667,0.75,-0.2211839945110568,1.734955222505816,0.05059490389160044
tabpfn_v3:tabpfn:pooled,switzerland,1.0,True,113.0,0.9292035398230089,0.7595238095238095,0.9694756503770816,0.4354081177909792,0.621323457296172,0.14033510236741245,0.20551243053641724,0.8053097345132744,0.7220238095238095,0.8865979381443299,0.9662921348314607,0.819047619047619,0.41904761904761906,2.2109302822186487,0.9009930602637686,0.0849208249776777
tabpfn_v3:tabpfn:pooled:source_oof_platt,switzerland,1.0,True,113.0,0.9292035398230089,0.7595238095238095,0.9694756503770816,0.42641108012436313,0.6084826694571251,0.13483110861261993,0.2030876015479321,0.8141592920353983,0.6690476190476191,0.8934010152284264,0.9565217391304348,0.8380952380952381,0.41904761904761906,2.132085535847844,1.0493539513036636,0.07389603259195346
tabpfn_v3:tabpfn:pooled,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
tabpfn_v3:tabpfn:pooled:source_oof_platt,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
tabpfn_v3:tabpfn:pooled,va_long_beach,1.0,True,194.0,0.7525773195876289,0.723744292237443,0.8604324084578518,0.5625291781462605,0.7088775191782877,0.18439447325740646,0.2279772627897888,0.7319587628865979,0.6750856164383562,0.8156028368794326,0.8455882352941176,0.7876712328767124,0.547945205479452,0.7534835008450873,0.5228399885350058,0.1732203234414672
tabpfn_v3:tabpfn:pooled:source_oof_platt,va_long_beach,1.0,True,194.0,0.7525773195876289,0.723458904109589,0.860344349281289,0.546975828368467,0.6559781603801479,0.18224449295888842,0.22013394245575268,0.7319587628865979,0.6750856164383562,0.8156028368794326,0.8455882352941176,0.7876712328767124,0.547945205479452,0.7678449607899723,0.7008371181507972,0.17451583082483407
tabpfn_v3:tabpfn:pooled,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.48046355180300776,0.48046355180300776,0.16086932067284462,0.16086932067284462,0.8333333333333334,0.8333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.31638165036497573,1.1243899250869345,0.0888888888888889
tabpfn_v3:tabpfn:pooled:source_oof_platt,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.49519104791319996,0.49519104791319996,0.16267110258367354,0.16267110258367354,0.8333333333333334,0.8333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.3475231490709295,1.5072460465573125,0.0888888888888889
mirrams:mirrams_equation9,cleveland,1.0,True,206.0,0.5533980582524272,0.8297101449275363,0.8491713767375335,0.5499336977952622,0.571202885161312,0.18421615308201306,0.19375660100832615,0.7135922330097088,0.6940312738367658,0.7722007722007722,0.6896551724137931,0.8771929824561403,0.6754385964912281,-0.7466631274517072,1.9068069471907096,0.15861389992175162
mirrams:mirrams_equation9,cleveland,0.0,True,97.0,0.25773195876288657,0.8722222222222222,0.8267605345838331,0.6728412130826352,0.5700652826191454,0.24164385703589192,0.19426965604192806,0.5463917525773195,0.6683333333333333,0.5111111111111111,0.35384615384615387,0.92,0.8,-2.859864444692686,3.2527839804935605,0.3083373667364675
mirrams:mirrams_equation9,hungary,1.0,True,213.0,0.4413145539906103,0.8953155730377258,0.8643778482716549,0.7064030637249451,0.6683732085212412,0.25823942166285074,0.24013903710485993,0.4413145539906103,0.5,0.6123778501628665,0.4413145539906103,1.0,0.8723404255319149,-5.686669423169417,7.61942641755136,0.2667455120485945
mirrams:mirrams_equation9,hungary,0.0,True,81.0,0.14814814814814814,0.8067632850241546,0.5792216508058352,0.887358055411424,0.6832669959454059,0.3445326506997511,0.24635321424053314,0.14814814814814814,0.5,0.25806451612903225,0.14814814814814814,1.0,0.75,-5.498715992218996,6.121838950577675,0.6772100310342031
mirrams:mirrams_equation9,switzerland,1.0,True,113.0,0.9292035398230089,0.7547619047619047,0.9723540862703369,0.43650395407016435,0.6306164380323596,0.1394727475687913,0.21537866852779458,0.7964601769911505,0.7172619047619048,0.8808290155440415,0.9659090909090909,0.8095238095238095,0.5047619047619047,2.210851607841948,0.7511639173864152,0.07778599815095225
mirrams:mirrams_equation9,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
mirrams:mirrams_equation9,va_long_beach,1.0,True,194.0,0.7525773195876289,0.704623287671233,0.8650485615409296,0.5782208992225156,0.6409394127864831,0.1953206900958065,0.22454323681040206,0.7525773195876289,0.6817922374429224,0.8333333333333334,0.8450704225352113,0.821917808219178,0.4726027397260274,0.6997876565714765,1.548302593101265,0.16578563956513875
mirrams:mirrams_equation9,va_long_beach,0.0,True,6.0,0.5,0.6666666666666666,0.8333333333333333,0.5762257548244065,0.5762257548244065,0.19595494954139836,0.19595494954139836,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.46129046019198294,2.2662427137887327,0.15833333333333333
psmask:v0_pooled_erm,cleveland,1.0,True,206.0,0.5533980582524272,0.8696605644546148,0.8923970028487394,0.4605879113723513,0.4707229930797414,0.14947927020689417,0.15326404761969978,0.7718446601941747,0.7665903890160183,0.7982832618025751,0.7815126050420168,0.8157894736842105,0.7719298245614035,-0.1954126074593392,1.3612498063028928,0.0959613542919105
psmask:v0_pooled_erm,cleveland,0.0,True,97.0,0.25773195876288657,0.9316666666666666,0.8824816227081782,0.3958391382827434,0.3999843451939069,0.11842035351534198,0.12034986043728782,0.865979381443299,0.8574999999999999,0.7636363636363637,0.7,0.84,0.84,-1.0624057693448619,2.164597938720618,0.03861227759783852
psmask:v1_site_balanced,cleveland,1.0,True,206.0,0.5533980582524272,0.8613653699466057,0.8830119978161989,0.5080813255886723,0.5185290824152101,0.16531228101389292,0.16977136629485096,0.7572815533980582,0.7502860411899314,0.788135593220339,0.7622950819672131,0.8157894736842105,0.7280701754385965,-0.29153867858428656,2.003320050768607,0.10646012111353387
psmask:v1_site_balanced,cleveland,0.0,True,97.0,0.25773195876288657,0.9066666666666666,0.8421641811571903,0.5579643191360885,0.49886331859113187,0.18651300920794703,0.16000472089079473,0.7422680412371134,0.8002777777777779,0.647887323943662,0.5,0.92,0.88,-2.1303979358895653,3.0913683679394746,0.1469386627027376
psmask:v2_prior_separated,cleveland,1.0,True,206.0,0.5533980582524272,0.8524980930587338,0.8702391257566278,0.48114056459720356,0.48169956860921115,0.15852546585919752,0.15843502766926984,0.7330097087378641,0.7346491228070176,0.7488584474885844,0.780952380952381,0.7192982456140351,0.7017543859649122,0.17018025424077707,1.0037079265914053,0.1130451915565497
psmask:v2_prior_separated,cleveland,0.0,True,97.0,0.25773195876288657,0.9044444444444445,0.8484079374948506,0.39771866103691433,0.40721981753078673,0.12165408581447024,0.12628667761877213,0.8350515463917526,0.8236111111111111,0.7142857142857143,0.6451612903225806,0.8,0.84,-1.0256411011345412,1.3826581792426398,0.05808045402072473
psmask:v3_mcar_augmentation,cleveland,1.0,True,206.0,0.5533980582524272,0.8191266209000763,0.8443268689005845,0.527242046972032,0.5223410542611253,0.17502934526764033,0.17270808682933075,0.7475728155339806,0.7530511060259344,0.7547169811320755,0.8163265306122449,0.7017543859649122,0.7105263157894737,0.2965886145495353,0.9100794215855613,0.15501507285408178
psmask:v3_mcar_augmentation,cleveland,0.0,True,97.0,0.25773195876288657,0.8599999999999999,0.7637356171175778,0.4361497340481818,0.47597043755717305,0.13700115833026555,0.15479709300738462,0.8041237113402062,0.7636111111111111,0.6415094339622641,0.6071428571428571,0.68,0.76,-0.8123081744798483,1.140910241637296,0.08590524033288677
psmask:v4_structured_policy_bank,cleveland,1.0,True,206.0,0.5533980582524272,0.8242753623188406,0.8541596216421525,0.5153331992708888,0.5180944750236021,0.17084674141369408,0.17188054762636604,0.7475728155339806,0.7488558352402745,0.7636363636363637,0.7924528301886793,0.7368421052631579,0.7105263157894737,0.11245775691368384,0.9132672911217009,0.14062404974771742
psmask:v4_structured_policy_bank,cleveland,0.0,True,97.0,0.25773195876288657,0.865,0.7945506098210817,0.5122845724749723,0.4770062522883542,0.1683532086578029,0.15425324629747772,0.7731958762886598,0.7949999999999999,0.65625,0.5384615384615384,0.84,0.84,-1.4164928484937311,1.252616154672298,0.13179617573936786
psmask:v5_mask_only_dro,cleveland,1.0,True,206.0,0.5533980582524272,0.8419145690312738,0.8716902641880812,0.5030139111784258,0.49521356480419215,0.16424363685109952,0.16122818467612593,0.7621359223300971,0.7662090007627765,0.772093023255814,0.8217821782178217,0.7280701754385965,0.7456140350877193,0.40090028623340496,1.0236535541566563,0.1484813583421181
psmask:v5_mask_only_dro,cleveland,0.0,True,97.0,0.25773195876288657,0.8722222222222223,0.7934048019310294,0.43459916130637555,0.45843309442689234,0.135800754418444,0.14540903540504718,0.8247422680412371,0.803611111111111,0.6909090909090909,0.6333333333333333,0.76,0.8,-0.9146719120406078,1.2815961089754593,0.08805127234360598
psmask:v5_site_mask_dro,cleveland,1.0,True,206.0,0.5533980582524272,0.8121662852784133,0.8350112890576664,0.5353325579935252,0.5329089930555808,0.17767245786258723,0.17710923223382197,0.7281553398058253,0.728165522501907,0.7477477477477478,0.7685185185185185,0.7280701754385965,0.7280701754385965,0.27131068116089513,1.0188402424208065,0.16491976533759992
psmask:v5_site_mask_dro,cleveland,0.0,True,97.0,0.25773195876288657,0.8627777777777778,0.7733374974593783,0.4671319468709384,0.4837153938817465,0.14751389868590456,0.15238987138539703,0.8041237113402062,0.7897222222222222,0.6666666666666666,0.59375,0.76,0.88,-0.993753702733272,1.3725967556398833,0.11387628246040504
psmask:v5_site_mask_dro_brier,cleveland,1.0,True,206.0,0.5533980582524272,0.8330472921434019,0.8603919451406694,0.5128943732559904,0.512098372427226,0.16855020972644952,0.16860548040646434,0.7572815533980582,0.7555301296720061,0.7787610619469026,0.7857142857142857,0.7719298245614035,0.7280701754385965,0.21281735149706177,1.0661664394458004,0.14296946558238083
psmask:v5_site_mask_dro_brier,cleveland,0.0,True,97.0,0.25773195876288657,0.875,0.8200901259047497,0.42826424955418607,0.4659514638533924,0.13090821158631646,0.14487683339983645,0.8247422680412371,0.7775000000000001,0.6666666666666666,0.6538461538461539,0.68,0.84,-0.8079481796561112,1.4974598336241662,0.08706279490920356
psmask:v5_site_only_dro,cleveland,1.0,True,206.0,0.5533980582524272,0.8416285278413426,0.8608138137807588,0.5062363994057064,0.5009356845566512,0.16706950718031702,0.16503674155398612,0.7427184466019418,0.7476163234172387,0.7511737089201878,0.8080808080808081,0.7017543859649122,0.6929824561403509,0.32972930677212564,0.8928859329113834,0.1397933365510842
psmask:v5_site_only_dro,cleveland,0.0,True,97.0,0.25773195876288657,0.8855555555555557,0.82078255404726,0.40027762833960967,0.4334255337505998,0.12450586903319616,0.1361568955377238,0.8144329896907216,0.783611111111111,0.6666666666666666,0.6206896551724138,0.72,0.92,-0.8180986275995822,1.1296850930603726,0.0721878148905009
psmask:v7_ane,cleveland,1.0,True,206.0,0.5533980582524272,0.8173150266971777,0.8552188086865593,0.536319075753048,0.5278163459409337,0.17831018033730517,0.17467764404433767,0.7427184466019418,0.7486651411136538,0.7488151658767772,0.8144329896907216,0.6929824561403509,0.6929824561403509,0.43167830528796897,1.1329234402404704,0.16019485767753083
psmask:v7_ane,cleveland,0.0,True,97.0,0.25773195876288657,0.8794444444444445,0.8095026173299086,0.4386516923412273,0.462032725028325,0.13583161819147538,0.14555318771894535,0.845360824742268,0.8305555555555556,0.7272727272727273,0.6666666666666666,0.8,0.84,-0.8677019364119808,1.5984287378958304,0.07830604405658137
psmask:v0_pooled_erm,hungary,1.0,True,213.0,0.4413145539906103,0.89379581619882,0.8809408672386512,0.5602245185113619,0.5231554018706479,0.19132363058804175,0.17667999942315574,0.6995305164319249,0.7243876273913821,0.7333333333333333,0.6027397260273972,0.9361702127659575,0.8085106382978723,-1.8095292895415607,1.5625011988671527,0.16347670127026628
psmask:v0_pooled_erm,hungary,0.0,True,81.0,0.14814814814814814,0.8176328502415457,0.5103745054209451,0.5308365612650349,0.5150849887007973,0.1684051698074371,0.16754887754092443,0.7901234567901234,0.7735507246376812,0.5142857142857142,0.391304347826087,0.75,0.75,-1.825643328185004,1.0172859804250418,0.2080143600708428
psmask:v1_site_balanced,hungary,1.0,True,213.0,0.4413145539906103,0.8819953513320221,0.8697113117388587,0.557368924095987,0.5289907663972782,0.18964435205760158,0.17765983050299283,0.704225352112676,0.728589308063651,0.7364016736401674,0.6068965517241379,0.9361702127659575,0.8191489361702128,-1.5693215741672792,2.06131294204092,0.1645040793659367
psmask:v1_site_balanced,hungary,0.0,True,81.0,0.14814814814814814,0.8248792270531401,0.5132884467752888,0.5653239634795133,0.5241936249101582,0.1843850415031618,0.17040618373988278,0.8271604938271605,0.7952898550724637,0.5625,0.45,0.75,0.75,-1.9337343504945679,1.4379963172013435,0.22656617426495662
psmask:v2_prior_separated,hungary,1.0,True,213.0,0.4413145539906103,0.9055962810656177,0.8881181360012584,0.4023867976931499,0.4081561428058283,0.12372622842415952,0.12617398438270205,0.8356807511737089,0.8305918111925621,0.8087431693989071,0.8314606741573034,0.7872340425531915,0.8191489361702128,-0.010201049520510588,1.353503674874555,0.07240588444777146
psmask:v2_prior_separated,hungary,0.0,True,81.0,0.14814814814814814,0.8393719806763285,0.5268216874149076,0.36089326400624805,0.49803777794044524,0.1047698405343491,0.15738799757443248,0.8888888888888888,0.8315217391304348,0.6666666666666666,0.6,0.75,0.75,-1.1234130158739692,1.0017398910396533,0.05603603490527395
psmask:v3_mcar_augmentation,hungary,1.0,True,213.0,0.4413145539906103,0.8915608796710173,0.888752411736559,0.44295593350064266,0.4354716087009276,0.14090104128381062,0.1380139760414246,0.784037558685446,0.7888431968532094,0.7722772277227723,0.7222222222222222,0.8297872340425532,0.8085106382978723,-0.559438429340054,1.2700505707815013,0.08578071712726346
psmask:v3_mcar_augmentation,hungary,0.0,True,81.0,0.14814814814814814,0.822463768115942,0.5088307005142705,0.438971770869249,0.5125191030931567,0.13450497960487226,0.16646354634572438,0.8271604938271605,0.7608695652173914,0.5333333333333333,0.4444444444444444,0.6666666666666666,0.75,-1.4963881649865987,0.9113267345504278,0.1167701583503286
psmask:v4_structured_policy_bank,hungary,1.0,True,213.0,0.4413145539906103,0.9014839978544609,0.8859474014271975,0.42006966665227213,0.41533467472086005,0.1312732786987276,0.12935776104322186,0.8169014084507042,0.8216073663507957,0.8059701492537313,0.7570093457943925,0.8617021276595744,0.8404255319148937,-0.4415719302363636,1.2918107734556232,0.07792640635719288
psmask:v4_structured_policy_bank,hungary,0.0,True,81.0,0.14814814814814814,0.8236714975845412,0.4859417125436033,0.39601146509123253,0.5160285396632093,0.11812925276859955,0.16504528179367023,0.8518518518518519,0.7753623188405797,0.5714285714285714,0.5,0.6666666666666666,0.75,-1.271977984734307,0.9040351503388052,0.08111099009308788
psmask:v5_mask_only_dro,hungary,1.0,True,213.0,0.4413145539906103,0.8988020740210977,0.8811428024661752,0.44782950403977057,0.4448782693705703,0.13948483050295157,0.13824369561630384,0.812206572769953,0.8151707491507241,0.797979797979798,0.7596153846153846,0.8404255319148937,0.8085106382978723,-0.37877552699275446,1.738412316893457,0.07647344529755246
psmask:v5_mask_only_dro,hungary,0.0,True,81.0,0.14814814814814814,0.8164251207729469,0.4695252211556559,0.4374074656396217,0.5367245833873957,0.1344574915382056,0.17657684575187818,0.8024691358024691,0.7463768115942029,0.5,0.4,0.6666666666666666,0.75,-1.2561106664545372,1.2374866188274556,0.0819175403274309
psmask:v5_site_mask_dro,hungary,1.0,True,213.0,0.4413145539906103,0.9105131414267834,0.9004626232230754,0.39331660051903167,0.4039106448576397,0.12200978330844281,0.12610297264978063,0.812206572769953,0.8073484713034149,0.782608695652174,0.8,0.7659574468085106,0.8085106382978723,0.19269467954019673,1.3443578398496003,0.06255299298553518
psmask:v5_site_mask_dro,hungary,0.0,True,81.0,0.14814814814814814,0.8369565217391304,0.5559139540006728,0.3588348232459481,0.5690391694058995,0.10917272884489539,0.18660603046817845,0.8518518518518519,0.7409420289855073,0.5384615384615384,0.5,0.5833333333333334,0.75,-0.9638936121061653,0.8959852150595258,0.04987420793740764
psmask:v5_site_mask_dro_brier,hungary,1.0,True,213.0,0.4413145539906103,0.9088145896656534,0.8947946648220421,0.41195686837022116,0.4178444421547218,0.125939994781079,0.12850039015861928,0.8215962441314554,0.8157518326479528,0.7912087912087912,0.8181818181818182,0.7659574468085106,0.8404255319148937,0.04629643325276592,1.5675005592852056,0.06481679799105804
psmask:v5_site_mask_dro_brier,hungary,0.0,True,81.0,0.14814814814814814,0.8888888888888888,0.5519156191031191,0.37126660687717333,0.486591740356698,0.10876356394556642,0.15728267271710894,0.9012345679012346,0.838768115942029,0.6923076923076923,0.6428571428571429,0.75,0.75,-1.1151790968849253,1.1400588835280574,0.041136709725181936
psmask:v5_site_only_dro,hungary,1.0,True,213.0,0.4413145539906103,0.901483997854461,0.8741711992927625,0.43666842035693043,0.44394908787023296,0.13398251397470498,0.13723386861075731,0.8309859154929577,0.8230377257285894,0.797752808988764,0.8452380952380952,0.7553191489361702,0.8085106382978723,0.13970054894211928,1.8572256774109874,0.07358469036833218
psmask:v5_site_only_dro,hungary,0.0,True,81.0,0.14814814814814814,0.7958937198067633,0.4817097211640555,0.43201134360581067,0.5413511652495191,0.13018277303638606,0.17580243436717177,0.8641975308641975,0.7826086956521738,0.5925925925925926,0.5333333333333333,0.6666666666666666,0.75,-1.214691999548267,1.2557664351962403,0.10346208438513899
psmask:v7_ane,hungary,1.0,True,213.0,0.4413145539906103,0.9046129089933845,0.875926364675662,0.454509463170009,0.4592486375977712,0.14025790278281164,0.14250947284170945,0.8356807511737089,0.8283568746647596,0.8044692737430168,0.8470588235294118,0.7659574468085106,0.851063829787234,0.08311205674578233,2.166074453939267,0.0717159301175579
psmask:v7_ane,hungary,0.0,True,81.0,0.14814814814814814,0.8599033816425121,0.5228797109871278,0.4107464734300503,0.5226841007434831,0.12152143329405807,0.1709145285293416,0.8888888888888888,0.8315217391304348,0.6666666666666666,0.6,0.75,0.75,-1.0223833247611056,1.5449711486254907,0.05140927785050701
psmask:v0_pooled_erm,switzerland,1.0,True,113.0,0.9292035398230089,0.7833333333333333,0.9744106627550021,0.3678281487078435,0.5781644723952142,0.10895118953847774,0.19501243965231282,0.8407079646017699,0.6833333333333333,0.91,0.9578947368421052,0.8666666666666667,0.6,1.8553976474204472,1.2331594135511192,0.04433051746414341
psmask:v0_pooled_erm,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
psmask:v1_site_balanced,switzerland,1.0,True,113.0,0.9292035398230089,0.7476190476190476,0.9653485705222393,0.3574771678751921,0.6785486479214614,0.10835379173305601,0.21642903096560678,0.8584070796460177,0.7505952380952381,0.92,0.968421052631579,0.8761904761904762,0.41904761904761906,1.9696584187115098,0.7314577028926089,0.060210783815611575
psmask:v1_site_balanced,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
psmask:v2_prior_separated,switzerland,1.0,True,113.0,0.9292035398230089,0.7904761904761904,0.977768058158093,0.4944373960502763,0.553218267671023,0.16307200377383196,0.18988805368939707,0.7610619469026548,0.6982142857142857,0.8571428571428571,0.9642857142857143,0.7714285714285715,0.5142857142857142,2.475571580734602,1.1242440041796613,0.10557147159387953
psmask:v2_prior_separated,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
psmask:v3_mcar_augmentation,switzerland,1.0,True,113.0,0.9292035398230089,0.7845238095238095,0.9748613949478954,0.4032111931071184,0.5692472388919116,0.12565610245682457,0.19237091923666103,0.8230088495575221,0.6738095238095239,0.898989898989899,0.956989247311828,0.8476190476190476,0.4857142857142857,2.1319646188031287,1.1260126648931095,0.060405962868563645
psmask:v3_mcar_augmentation,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
psmask:v4_structured_policy_bank,switzerland,1.0,True,113.0,0.9292035398230089,0.7988095238095239,0.9792883574528629,0.3781697324829689,0.5577481559393027,0.11404668011856946,0.1880960843844753,0.8407079646017699,0.7410714285714286,0.9090909090909091,0.967741935483871,0.8571428571428571,0.5714285714285714,1.969405422026266,1.2191906222305922,0.04530783252075761
psmask:v4_structured_policy_bank,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
psmask:v5_mask_only_dro,switzerland,1.0,True,113.0,0.9292035398230089,0.7797619047619048,0.9736346999724719,0.4408723445068718,0.5973177416882375,0.1439520719500471,0.20215063658591773,0.8053097345132744,0.7220238095238095,0.8865979381443299,0.9662921348314607,0.819047619047619,0.6095238095238096,2.249951938995196,0.8344940170579628,0.08064059327323601
psmask:v5_mask_only_dro,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
psmask:v5_site_mask_dro,switzerland,1.0,True,113.0,0.9292035398230089,0.7702380952380953,0.9740191954517758,0.47332520351042356,0.5998654167987821,0.15694293176264595,0.2069225648483347,0.7433628318584071,0.6886904761904762,0.8449197860962567,0.9634146341463414,0.7523809523809524,0.49523809523809526,2.3688026019294184,0.8437829547880746,0.09640216182165726
psmask:v5_site_mask_dro,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
psmask:v5_site_mask_dro_brier,switzerland,1.0,True,113.0,0.9292035398230089,0.7773809523809524,0.9748829764243151,0.46082667188153786,0.5833409345377694,0.15179481248340373,0.20055923139640144,0.7787610619469026,0.7077380952380952,0.8691099476439791,0.9651162790697675,0.7904761904761904,0.5714285714285714,2.322512406757346,0.9248121265353839,0.0886648285970305
psmask:v5_site_mask_dro_brier,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
psmask:v5_site_only_dro,switzerland,1.0,True,113.0,0.9292035398230089,0.7619047619047619,0.9742344730556707,0.41463121544617915,0.6328182359381911,0.13183618054725987,0.21635275909360374,0.7964601769911505,0.6595238095238095,0.882051282051282,0.9555555555555556,0.819047619047619,0.3904761904761905,2.153098335080211,0.8341436410906987,0.06583716949457379
psmask:v5_site_only_dro,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
psmask:v7_ane,switzerland,1.0,True,113.0,0.9292035398230089,0.769047619047619,0.9748081538339027,0.534025313079906,0.5660810843612384,0.17923759592279806,0.19793663802177328,0.7168141592920354,0.674404761904762,0.8260869565217391,0.9620253164556962,0.7238095238095238,0.41904761904761906,2.620854609133492,1.0755218034197238,0.13858293869859323
psmask:v7_ane,switzerland,0.0,False,10.0,1.0,,,,,,,,,,,,,,,
psmask:v0_pooled_erm,va_long_beach,1.0,True,194.0,0.7525773195876289,0.7534246575342466,0.8871816570053673,0.4836876987166723,0.6588476032802705,0.15730329918888256,0.2285740448336608,0.7628865979381443,0.6606735159817352,0.8456375838926175,0.8289473684210527,0.863013698630137,0.541095890410959,0.33984356840649377,0.9088119384565617,0.12341679521310375
psmask:v0_pooled_erm,va_long_beach,0.0,True,6.0,0.5,0.7777777777777778,0.8666666666666667,0.5454820638926704,0.5454820638926704,0.19140360566607337,0.19140360566607334,0.5,0.5,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,-0.650651302208108,1.3791844196389733,0.15
psmask:v1_site_balanced,va_long_beach,1.0,True,194.0,0.7525773195876289,0.723744292237443,0.8767815129913942,0.4994046813236208,0.714727210157696,0.16184051151379222,0.25733095811370815,0.7731958762886598,0.569634703196347,0.8658536585365854,0.7802197802197802,0.9726027397260274,0.5273972602739726,-0.30680398567755623,1.4742088678544494,0.13158671173162476
psmask:v1_site_balanced,va_long_beach,0.0,True,6.0,0.5,0.6666666666666666,0.8333333333333333,0.5918430572633043,0.5918430572633043,0.20752399649288802,0.20752399649288802,0.5,0.5,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,-0.7216955544867564,1.7977797375644684,0.2472222222222222
