method,outer_target,policy,mask_replicate,class_0_n,class_0_log_loss,class_1_n,class_1_log_loss,balanced_log_loss
psmask:v0_pooled_erm,va_long_beach,mcar_30,9,51,0.9980205436899345,149,0.37100399223934666,0.6845122679646406
psmask:v0_pooled_erm,va_long_beach,mcar_50,0,51,1.0639746284228937,149,0.40938377454909947,0.7366792014859966
psmask:v0_pooled_erm,va_long_beach,mcar_50,1,51,1.0245832830331494,149,0.3955930044346391,0.7100881437338942
psmask:v0_pooled_erm,va_long_beach,mcar_50,2,51,1.0359574124462299,149,0.40222972073803553,0.7190935665921327
psmask:v0_pooled_erm,va_long_beach,mcar_50,3,51,0.946575697271015,149,0.3980735138848129,0.672324605577914
psmask:v0_pooled_erm,va_long_beach,mcar_50,4,51,0.9206319052833254,149,0.4088740212626082,0.6647529632729667
psmask:v0_pooled_erm,va_long_beach,mcar_50,5,51,0.9833276532822507,149,0.37273829579696904,0.6780329745396099
psmask:v0_pooled_erm,va_long_beach,mcar_50,6,51,1.0414718712215736,149,0.40698471641457895,0.7242282938180763
psmask:v0_pooled_erm,va_long_beach,mcar_50,7,51,0.960288791849419,149,0.4004715019107846,0.6803801468801018
psmask:v0_pooled_erm,va_long_beach,mcar_50,8,51,0.97359681683292,149,0.3951836971742558,0.6843902570035879
psmask:v0_pooled_erm,va_long_beach,mcar_50,9,51,0.9775852855858366,149,0.4030206034797008,0.6903029445327686
psmask:v0_pooled_erm,va_long_beach,natural,0,51,0.987232504733661,149,0.31382179995284387,0.6505271523432524
psmask:v1_site_balanced,va_long_beach,drop_advanced,0,51,1.1082783150572872,149,0.29926704736554643,0.7037726812114169
psmask:v1_site_balanced,va_long_beach,drop_exercise,0,51,1.1503874391504236,149,0.31330021599862895,0.7318438275745263
psmask:v1_site_balanced,va_long_beach,drop_routine,0,51,1.2758824066119556,149,0.23677974301400148,0.7563310748129786
psmask:v1_site_balanced,va_long_beach,empirical_source,0,51,1.1276057034025426,149,0.29029269526824186,0.7089491993353922
psmask:v1_site_balanced,va_long_beach,empirical_source,1,51,1.1326522117247373,149,0.29073970010522615,0.7116959559149817
psmask:v1_site_balanced,va_long_beach,empirical_source,2,51,1.1326556082819041,149,0.2868541919209035,0.7097549001014039
psmask:v1_site_balanced,va_long_beach,empirical_source,3,51,1.1164333835156888,149,0.2875686191532301,0.7020010013344594
psmask:v1_site_balanced,va_long_beach,empirical_source,4,51,1.1331766682378972,149,0.2894050671746359,0.7112908677062666
psmask:v1_site_balanced,va_long_beach,empirical_source,5,51,1.1347558908802848,149,0.28735655335686017,0.7110562221185726
psmask:v1_site_balanced,va_long_beach,empirical_source,6,51,1.1272635056500209,149,0.2872672276397386,0.7072653666448797
psmask:v1_site_balanced,va_long_beach,empirical_source,7,51,1.1453761941961513,149,0.29118199432659586,0.7182790942613736
psmask:v1_site_balanced,va_long_beach,empirical_source,8,51,1.1445311739081956,149,0.28885788601978946,0.7166945299639925
psmask:v1_site_balanced,va_long_beach,empirical_source,9,51,1.1351779428955446,149,0.29079626322709545,0.7129871030613201
psmask:v1_site_balanced,va_long_beach,mar_age_sex_30,0,51,1.179054763696539,149,0.2752816293352674,0.7271681965159031
psmask:v1_site_balanced,va_long_beach,mar_age_sex_30,1,51,1.1777546012248037,149,0.27830683655157235,0.728030718888188
psmask:v1_site_balanced,va_long_beach,mar_age_sex_30,2,51,1.195595107620472,149,0.2826348782797126,0.7391149929500923
psmask:v1_site_balanced,va_long_beach,mar_age_sex_30,3,51,1.2010621819946812,149,0.27009948626536656,0.7355808341300238
psmask:v1_site_balanced,va_long_beach,mar_age_sex_30,4,51,1.2156896371819559,149,0.27196100245058286,0.7438253198162694
psmask:v1_site_balanced,va_long_beach,mar_age_sex_30,5,51,1.1920191779292841,149,0.27754521620206785,0.734782197065676
psmask:v1_site_balanced,va_long_beach,mar_age_sex_30,6,51,1.2255506688732547,149,0.281915665754075,0.7537331673136649
psmask:v1_site_balanced,va_long_beach,mar_age_sex_30,7,51,1.1910866960371487,149,0.28705076381657885,0.7390687299268638
psmask:v1_site_balanced,va_long_beach,mar_age_sex_30,8,51,1.14404408034906,149,0.278884496193904,0.7114642882714819
psmask:v1_site_balanced,va_long_beach,mar_age_sex_30,9,51,1.190179085011148,149,0.2761733344045073,0.7331762097078276
psmask:v1_site_balanced,va_long_beach,mcar_10,0,51,1.110841723732655,149,0.3111503560128949,0.710996039872775
psmask:v1_site_balanced,va_long_beach,mcar_10,1,51,1.0804109782667168,149,0.3168532340309935,0.6986321061488552
psmask:v1_site_balanced,va_long_beach,mcar_10,2,51,1.1092443563616239,149,0.3093199214422177,0.7092821389019208
psmask:v1_site_balanced,va_long_beach,mcar_10,3,51,1.0747367681269675,149,0.312836467092766,0.6937866176098668
psmask:v1_site_balanced,va_long_beach,mcar_10,4,51,1.0785864708871635,149,0.297024801480128,0.6878056361836458
psmask:v1_site_balanced,va_long_beach,mcar_10,5,51,1.128003778425259,149,0.31239729054521276,0.7202005344852359
psmask:v1_site_balanced,va_long_beach,mcar_10,6,51,1.1035212519792574,149,0.30741738350293263,0.705469317741095
psmask:v1_site_balanced,va_long_beach,mcar_10,7,51,1.0667352500076208,149,0.3038883363918078,0.6853117931997144
psmask:v1_site_balanced,va_long_beach,mcar_10,8,51,1.1183062060579567,149,0.3081984536099043,0.7132523298339305
psmask:v1_site_balanced,va_long_beach,mcar_10,9,51,1.1500627752008892,149,0.3160920901919972,0.7330774326964432
psmask:v1_site_balanced,va_long_beach,mcar_30,0,51,1.0971220503063568,149,0.3506259400075057,0.7238739951569313
psmask:v1_site_balanced,va_long_beach,mcar_30,1,51,1.0737440839235108,149,0.34558396981483636,0.7096640268691736
psmask:v1_site_balanced,va_long_beach,mcar_30,2,51,1.1348468630578108,149,0.32672376175716267,0.7307853124074868
psmask:v1_site_balanced,va_long_beach,mcar_30,3,51,1.0919112676807285,149,0.32172751303930597,0.7068193903600173
psmask:v1_site_balanced,va_long_beach,mcar_30,4,51,1.1575138925841046,149,0.36017652132485184,0.7588452069544782
psmask:v1_site_balanced,va_long_beach,mcar_30,5,51,1.0557032577058212,149,0.35474702074144415,0.7052251392236326
psmask:v1_site_balanced,va_long_beach,mcar_30,6,51,1.073960601481807,149,0.3450659022240792,0.7095132518529431
psmask:v1_site_balanced,va_long_beach,mcar_30,7,51,1.1232808991459529,149,0.3369922325187646,0.7301365658323588
psmask:v1_site_balanced,va_long_beach,mcar_30,8,51,1.1042007622704884,149,0.33313724347471463,0.7186690028726015
psmask:v1_site_balanced,va_long_beach,mcar_30,9,51,1.0771305036055983,149,0.33900606394989935,0.7080682837777488
psmask:v1_site_balanced,va_long_beach,mcar_50,0,51,1.0644584885598551,149,0.4084922858949357,0.7364753872273955
psmask:v1_site_balanced,va_long_beach,mcar_50,1,51,1.0695257610999045,149,0.3867889745726438,0.7281573678362742
psmask:v1_site_balanced,va_long_beach,mcar_50,2,51,1.0545071393445433,149,0.3955402789914189,0.7250237091679811
psmask:v1_site_balanced,va_long_beach,mcar_50,3,51,0.9614228241467537,149,0.3897001694009078,0.6755614967738308
psmask:v1_site_balanced,va_long_beach,mcar_50,4,51,0.9415563525122186,149,0.3939988483369958,0.6677776004246072
psmask:v1_site_balanced,va_long_beach,mcar_50,5,51,1.0475010654156827,149,0.3641790381714332,0.7058400517935579
psmask:v1_site_balanced,va_long_beach,mcar_50,6,51,1.0164063562967625,149,0.39137131015720156,0.703888833226982
psmask:v1_site_balanced,va_long_beach,mcar_50,7,51,1.0261820921928209,149,0.39198917483865653,0.7090856335157387
psmask:v1_site_balanced,va_long_beach,mcar_50,8,51,1.0746922904767793,149,0.3800748256882525,0.7273835580825159
psmask:v1_site_balanced,va_long_beach,mcar_50,9,51,1.0906147508268176,149,0.3963450920079006,0.7434799214173591
psmask:v1_site_balanced,va_long_beach,natural,0,51,1.1173328012262471,149,0.29162143394512524,0.7044771175856862
psmask:v2_prior_separated,va_long_beach,drop_advanced,0,51,0.8931376287264211,149,0.3941735052241171,0.643655566975269
psmask:v2_prior_separated,va_long_beach,drop_exercise,0,51,0.994789949925817,149,0.392967179715859,0.693878564820838
psmask:v2_prior_separated,va_long_beach,drop_routine,0,51,0.8903823199385419,149,0.4235606481400031,0.6569714840392725
psmask:v2_prior_separated,va_long_beach,empirical_source,0,51,0.9009004290418459,149,0.3936272552283654,0.6472638421351056
psmask:v2_prior_separated,va_long_beach,empirical_source,1,51,0.9139269174867798,149,0.3986295937304045,0.6562782556085922
psmask:v2_prior_separated,va_long_beach,empirical_source,2,51,0.9046445211471714,149,0.3982630700647923,0.6514537956059818
psmask:v2_prior_separated,va_long_beach,empirical_source,3,51,0.8795203489345602,149,0.39252682488249485,0.6360235869085276
psmask:v2_prior_separated,va_long_beach,empirical_source,4,51,0.8982639479407427,149,0.39688838584243985,0.6475761668915913
psmask:v2_prior_separated,va_long_beach,empirical_source,5,51,0.9111698602981843,149,0.38992944055734147,0.6505496504277628
psmask:v2_prior_separated,va_long_beach,empirical_source,6,51,0.8997254125940054,149,0.39750863126202624,0.6486170219280158
psmask:v2_prior_separated,va_long_beach,empirical_source,7,51,0.9117810568805779,149,0.40059199934541545,0.6561865281129966
psmask:v2_prior_separated,va_long_beach,empirical_source,8,51,0.9101583996711236,149,0.39485641672773214,0.6525074081994279
psmask:v2_prior_separated,va_long_beach,empirical_source,9,51,0.9122424772264439,149,0.4002449274055821,0.656243702316013
psmask:v2_prior_separated,va_long_beach,mar_age_sex_30,0,51,0.9361016650702352,149,0.4164676505098495,0.6762846577900423
psmask:v2_prior_separated,va_long_beach,mar_age_sex_30,1,51,0.9509788975796077,149,0.403724152175943,0.6773515248777754
psmask:v2_prior_separated,va_long_beach,mar_age_sex_30,2,51,0.9126711755984368,149,0.4242666042318924,0.6684688899151646
psmask:v2_prior_separated,va_long_beach,mar_age_sex_30,3,51,0.94884814986519,149,0.40141644891222694,0.6751322993887084
psmask:v2_prior_separated,va_long_beach,mar_age_sex_30,4,51,0.9359951218491112,149,0.404064552801542,0.6700298373253266
psmask:v2_prior_separated,va_long_beach,mar_age_sex_30,5,51,0.9152663122690436,149,0.4179414647355549,0.6666038885022992
psmask:v2_prior_separated,va_long_beach,mar_age_sex_30,6,51,0.9314423143909268,149,0.4132173202351457,0.6723298173130363
psmask:v2_prior_separated,va_long_beach,mar_age_sex_30,7,51,0.8889534146588951,149,0.43013762265403893,0.659545518656467
psmask:v2_prior_separated,va_long_beach,mar_age_sex_30,8,51,0.8617218430188427,149,0.4226498991166662,0.6421858710677544
psmask:v2_prior_separated,va_long_beach,mar_age_sex_30,9,51,0.898604568990323,149,0.40647050840737126,0.6525375386988471
psmask:v2_prior_separated,va_long_beach,mcar_10,0,51,0.9318322449495251,149,0.397303598985052,0.6645679219672885
psmask:v2_prior_separated,va_long_beach,mcar_10,1,51,0.910623560657516,149,0.4093438187431874,0.6599836897003517
psmask:v2_prior_separated,va_long_beach,mcar_10,2,51,0.906157010711978,149,0.4018462006047297,0.6540016056583539
psmask:v2_prior_separated,va_long_beach,mcar_10,3,51,0.9109523418538866,149,0.4030129700081916,0.6569826559310391
psmask:v2_prior_separated,va_long_beach,mcar_10,4,51,0.9074859685465422,149,0.37656158809769497,0.6420237783221185
psmask:v2_prior_separated,va_long_beach,mcar_10,5,51,0.9355568066830322,149,0.39833297329447087,0.6669448899887516
psmask:v2_prior_separated,va_long_beach,mcar_10,6,51,0.9392881586306786,149,0.3949176265821796,0.6671028926064291
psmask:v2_prior_separated,va_long_beach,mcar_10,7,51,0.8795077486264959,149,0.40194936762731676,0.6407285581269063
psmask:v2_prior_separated,va_long_beach,mcar_10,8,51,0.8944977474682361,149,0.3937968659456453,0.6441473067069406
psmask:v2_prior_separated,va_long_beach,mcar_10,9,51,0.9514402053736923,149,0.41224970493961893,0.6818449551566557
psmask:v2_prior_separated,va_long_beach,mcar_30,0,51,0.8813389757248734,149,0.4544553889733639,0.6678971823491187
psmask:v2_prior_separated,va_long_beach,mcar_30,1,51,0.8615152843968613,149,0.4544863570424957,0.6580008207196785
psmask:v2_prior_separated,va_long_beach,mcar_30,2,51,0.9518323638882343,149,0.4464284326452132,0.6991303982667237
psmask:v2_prior_separated,va_long_beach,mcar_30,3,51,0.8617591666783716,149,0.4342261198870701,0.6479926432827209
psmask:v2_prior_separated,va_long_beach,mcar_30,4,51,0.9606861549040647,149,0.45003478400202573,0.7053604694530452
psmask:v2_prior_separated,va_long_beach,mcar_30,5,51,0.8847535158549819,149,0.45288891561197936,0.6688212157334806
psmask:v2_prior_separated,va_long_beach,mcar_30,6,51,0.9127536650634755,149,0.45350904721580615,0.6831313561396408
psmask:v2_prior_separated,va_long_beach,mcar_30,7,51,0.8967477402214757,149,0.4385832743742336,0.6676655072978547
psmask:v2_prior_separated,va_long_beach,mcar_30,8,51,0.9045506098762714,149,0.45204224620304984,0.6782964280396606
psmask:v2_prior_separated,va_long_beach,mcar_30,9,51,0.8753654005330026,149,0.4384262167017902,0.6568958086173964
psmask:v2_prior_separated,va_long_beach,mcar_50,0,51,0.8408128669479956,149,0.5179515490196642,0.6793822079838299
psmask:v2_prior_separated,va_long_beach,mcar_50,1,51,0.8308859914959753,149,0.505406484895869,0.6681462381959222
psmask:v2_prior_separated,va_long_beach,mcar_50,2,51,0.8419095082332121,149,0.5299908062318343,0.6859501572325232
psmask:v2_prior_separated,va_long_beach,mcar_50,3,51,0.8048872690963487,149,0.5076718862915062,0.6562795776939274
psmask:v2_prior_separated,va_long_beach,mcar_50,4,51,0.8370688134357478,149,0.5161543240062583,0.676611568721003
psmask:v2_prior_separated,va_long_beach,mcar_50,5,51,0.8089153826240821,149,0.47898155007182486,0.6439484663479536
psmask:v2_prior_separated,va_long_beach,mcar_50,6,51,0.8266206321311517,149,0.5153726644841738,0.6709966483076628
psmask:v2_prior_separated,va_long_beach,mcar_50,7,51,0.7687319186003937,149,0.491795406240045,0.6302636624202194
psmask:v2_prior_separated,va_long_beach,mcar_50,8,51,0.81278022296904,149,0.4914110504571971,0.6520956367131185
psmask:v2_prior_separated,va_long_beach,mcar_50,9,51,0.8503159155350016,149,0.5202274546924988,0.6852716851137501
psmask:v2_prior_separated,va_long_beach,natural,0,51,0.9309109281141523,149,0.3799740569459351,0.6554424925300437
psmask:v3_mcar_augmentation,va_long_beach,drop_advanced,0,51,0.8021347924471687,149,0.45083345347007286,0.6264841229586208
psmask:v3_mcar_augmentation,va_long_beach,drop_exercise,0,51,0.8086838810292931,149,0.5135066591610514,0.6610952700951722
psmask:v3_mcar_augmentation,va_long_beach,drop_routine,0,51,0.8556769918861579,149,0.41960852703033336,0.6376427594582457
psmask:v3_mcar_augmentation,va_long_beach,empirical_source,0,51,0.7898159277421597,149,0.4558533103602666,0.6228346190512132
psmask:v3_mcar_augmentation,va_long_beach,empirical_source,1,51,0.7989379815065705,149,0.45819949488453915,0.6285687381955548
psmask:v3_mcar_augmentation,va_long_beach,empirical_source,2,51,0.8052659565536325,149,0.45558453069373617,0.6304252436236844
psmask:v3_mcar_augmentation,va_long_beach,empirical_source,3,51,0.786481594138702,149,0.4569182634902825,0.6216999288144922
psmask:v3_mcar_augmentation,va_long_beach,empirical_source,4,51,0.8021671594045653,149,0.4559280238185648,0.629047591611565
psmask:v3_mcar_augmentation,va_long_beach,empirical_source,5,51,0.7983318501036435,149,0.45227808519381457,0.625304967648729
psmask:v3_mcar_augmentation,va_long_beach,empirical_source,6,51,0.7870709315192368,149,0.4550158115862862,0.6210433715527615
psmask:v3_mcar_augmentation,va_long_beach,empirical_source,7,51,0.7915734231993313,149,0.45824412622255484,0.6249087747109431
psmask:v3_mcar_augmentation,va_long_beach,empirical_source,8,51,0.8042753904588555,149,0.4549962346582293,0.6296358125585424
psmask:v3_mcar_augmentation,va_long_beach,empirical_source,9,51,0.7982166815928569,149,0.4574606381627494,0.6278386598778032
psmask:v3_mcar_augmentation,va_long_beach,mar_age_sex_30,0,51,0.8445821246327737,149,0.45658334248000204,0.6505827335563878
psmask:v3_mcar_augmentation,va_long_beach,mar_age_sex_30,1,51,0.8147234909504026,149,0.44750488581330267,0.6311141883818526
psmask:v3_mcar_augmentation,va_long_beach,mar_age_sex_30,2,51,0.8398708047155732,149,0.4736361662543079,0.6567534854849405
psmask:v3_mcar_augmentation,va_long_beach,mar_age_sex_30,3,51,0.8319092660616139,149,0.45023277517419014,0.641071020617902
psmask:v3_mcar_augmentation,va_long_beach,mar_age_sex_30,4,51,0.8117239015697437,149,0.4566596147464184,0.634191758158081
psmask:v3_mcar_augmentation,va_long_beach,mar_age_sex_30,5,51,0.8360531129098056,149,0.45756231561086125,0.6468077142603335
psmask:v3_mcar_augmentation,va_long_beach,mar_age_sex_30,6,51,0.8149021624084172,149,0.46212969542703336,0.6385159289177252
psmask:v3_mcar_augmentation,va_long_beach,mar_age_sex_30,7,51,0.7923501490543771,149,0.47748216685351674,0.6349161579539468
psmask:v3_mcar_augmentation,va_long_beach,mar_age_sex_30,8,51,0.7800312235467723,149,0.4652847890082415,0.6226580062775069
psmask:v3_mcar_augmentation,va_long_beach,mar_age_sex_30,9,51,0.7935666634301133,149,0.45574187564823065,0.6246542695391719
psmask:v3_mcar_augmentation,va_long_beach,mcar_10,0,51,0.8178471710963996,149,0.47440706477194067,0.6461271179341701
psmask:v3_mcar_augmentation,va_long_beach,mcar_10,1,51,0.7853158159684863,149,0.4677226368657143,0.6265192264171003
psmask:v3_mcar_augmentation,va_long_beach,mcar_10,2,51,0.7748312489519675,149,0.46987545328163693,0.6223533511168022
psmask:v3_mcar_augmentation,va_long_beach,mcar_10,3,51,0.784986944354461,149,0.47236335848470984,0.6286751514195854
psmask:v3_mcar_augmentation,va_long_beach,mcar_10,4,51,0.8010570939771159,149,0.4572097388797032,0.6291334164284095
psmask:v3_mcar_augmentation,va_long_beach,mcar_10,5,51,0.7990184100467902,149,0.47307507868468224,0.6360467443657363
psmask:v3_mcar_augmentation,va_long_beach,mcar_10,6,51,0.7845762264196801,149,0.4649106623008602,0.6247434443602702
psmask:v3_mcar_augmentation,va_long_beach,mcar_10,7,51,0.7831943247360479,149,0.4637735831769685,0.6234839539565082
psmask:v3_mcar_augmentation,va_long_beach,mcar_10,8,51,0.7914946852550342,149,0.4604721209150638,0.625983403085049
psmask:v3_mcar_augmentation,va_long_beach,mcar_10,9,51,0.8181335539481187,149,0.48083860618387353,0.6494860800659961
psmask:v3_mcar_augmentation,va_long_beach,mcar_30,0,51,0.7880510316317044,149,0.5239869990202747,0.6560190153259895
psmask:v3_mcar_augmentation,va_long_beach,mcar_30,1,51,0.7751838938174209,149,0.5176988410208503,0.6464413674191356
psmask:v3_mcar_augmentation,va_long_beach,mcar_30,2,51,0.8246150594427574,149,0.525955395565509,0.6752852275041332
psmask:v3_mcar_augmentation,va_long_beach,mcar_30,3,51,0.7564902498554603,149,0.5035861344581927,0.6300381921568265
psmask:v3_mcar_augmentation,va_long_beach,mcar_30,4,51,0.8341336753033992,149,0.5371816283278688,0.685657651815634
psmask:v3_mcar_augmentation,va_long_beach,mcar_30,5,51,0.775867069191579,149,0.5248280379687025,0.6503475535801407
psmask:v3_mcar_augmentation,va_long_beach,mcar_30,6,51,0.7998371522221367,149,0.5053241341413145,0.6525806431817256
psmask:v3_mcar_augmentation,va_long_beach,mcar_30,7,51,0.7941795454748728,149,0.5134215664926092,0.653800555983741
psmask:v3_mcar_augmentation,va_long_beach,mcar_30,8,51,0.7680162481213605,149,0.5267308281050862,0.6473735381132233
psmask:v3_mcar_augmentation,va_long_beach,mcar_30,9,51,0.771459095309819,149,0.5026346628367739,0.6370468790732965
psmask:v3_mcar_augmentation,va_long_beach,mcar_50,0,51,0.746379370022344,149,0.5748367427513168,0.6606080563868304
psmask:v3_mcar_augmentation,va_long_beach,mcar_50,1,51,0.753052712321658,149,0.5819467342883559,0.667499723305007
psmask:v3_mcar_augmentation,va_long_beach,mcar_50,2,51,0.7835431275398329,149,0.6049588271182126,0.6942509773290227
psmask:v3_mcar_augmentation,va_long_beach,mcar_50,3,51,0.7405489477143392,149,0.5712922903930424,0.6559206190536908
psmask:v3_mcar_augmentation,va_long_beach,mcar_50,4,51,0.7400322744110294,149,0.5736771894190492,0.6568547319150393
psmask:v3_mcar_augmentation,va_long_beach,mcar_50,5,51,0.7690617710439582,149,0.5479979312887927,0.6585298511663755
psmask:v3_mcar_augmentation,va_long_beach,mcar_50,6,51,0.7443189493530119,149,0.5771993735202481,0.6607591614366299
psmask:v3_mcar_augmentation,va_long_beach,mcar_50,7,51,0.7175660479127068,149,0.5647380569537535,0.6411520524332301
psmask:v3_mcar_augmentation,va_long_beach,mcar_50,8,51,0.752109925321838,149,0.5610755908091822,0.6565927580655101
psmask:v3_mcar_augmentation,va_long_beach,mcar_50,9,51,0.7321968913408182,149,0.5682115316677493,0.6502042115042838
psmask:v3_mcar_augmentation,va_long_beach,natural,0,51,0.8054505481046542,149,0.44610927756504404,0.6257799128348491
psmask:v4_structured_policy_bank,va_long_beach,drop_advanced,0,51,0.8926306762655211,149,0.41486250983399714,0.6537465930497591
psmask:v4_structured_policy_bank,va_long_beach,drop_exercise,0,51,0.8821275155897544,149,0.44772868372236313,0.6649280996560588
psmask:v4_structured_policy_bank,va_long_beach,drop_routine,0,51,0.9096776188327952,149,0.404970367149866,0.6573239929913306
psmask:v4_structured_policy_bank,va_long_beach,empirical_source,0,51,0.8930365591994607,149,0.41373482669383105,0.6533856929466458
psmask:v4_structured_policy_bank,va_long_beach,empirical_source,1,51,0.9018694545935857,149,0.4154224299759668,0.6586459422847762
psmask:v4_structured_policy_bank,va_long_beach,empirical_source,2,51,0.8940018033015436,149,0.4098746525938721,0.6519382279477078
psmask:v4_structured_policy_bank,va_long_beach,empirical_source,3,51,0.893045403958541,149,0.4067597697073136,0.6499025868329273
psmask:v4_structured_policy_bank,va_long_beach,empirical_source,4,51,0.8993922182310229,149,0.4090999507207587,0.6542460844758908
psmask:v4_structured_policy_bank,va_long_beach,empirical_source,5,51,0.8995125667650333,149,0.4048968015146588,0.6522046841398461
psmask:v4_structured_policy_bank,va_long_beach,empirical_source,6,51,0.8833526310612481,149,0.4097606726518112,0.6465566518565297
psmask:v4_structured_policy_bank,va_long_beach,empirical_source,7,51,0.90330923514287,149,0.417788703345913,0.6605489692443915
psmask:v4_structured_policy_bank,va_long_beach,empirical_source,8,51,0.9135657549982761,149,0.41383261141907257,0.6636991832086743
psmask:v4_structured_policy_bank,va_long_beach,empirical_source,9,51,0.8983120069203128,149,0.4162032404046744,0.6572576236624936
psmask:v4_structured_policy_bank,va_long_beach,mar_age_sex_30,0,51,0.9070178085835664,149,0.4305949696415028,0.6688063891125346
psmask:v4_structured_policy_bank,va_long_beach,mar_age_sex_30,1,51,0.8936233258028112,149,0.42648406177540277,0.660053693789107
psmask:v4_structured_policy_bank,va_long_beach,mar_age_sex_30,2,51,0.8823188073995131,149,0.444001419554341,0.663160113476927
psmask:v4_structured_policy_bank,va_long_beach,mar_age_sex_30,3,51,0.9017203253790571,149,0.4092220706859961,0.6554711980325266
psmask:v4_structured_policy_bank,va_long_beach,mar_age_sex_30,4,51,0.9101445453234989,149,0.43205862726444577,0.6711015862939723
psmask:v4_structured_policy_bank,va_long_beach,mar_age_sex_30,5,51,0.9070785457384771,149,0.4215269524339009,0.664302749086189
psmask:v4_structured_policy_bank,va_long_beach,mar_age_sex_30,6,51,0.9042849589247769,149,0.4399121833928325,0.6720985711588047
psmask:v4_structured_policy_bank,va_long_beach,mar_age_sex_30,7,51,0.8772106002417297,149,0.4317978547974769,0.6545042275196034
psmask:v4_structured_policy_bank,va_long_beach,mar_age_sex_30,8,51,0.8520419283853513,149,0.4402574957253337,0.6461497120553426
psmask:v4_structured_policy_bank,va_long_beach,mar_age_sex_30,9,51,0.9111837055229127,149,0.424616846893178,0.6679002762080454
psmask:v4_structured_policy_bank,va_long_beach,mcar_10,0,51,0.8884740681557792,149,0.4300647568879833,0.6592694125218812
psmask:v4_structured_policy_bank,va_long_beach,mcar_10,1,51,0.8814218279608377,149,0.43408056921711285,0.6577511985889752
psmask:v4_structured_policy_bank,va_long_beach,mcar_10,2,51,0.8496200447371984,149,0.432330416324158,0.6409752305306782
psmask:v4_structured_policy_bank,va_long_beach,mcar_10,3,51,0.8753892277704444,149,0.43149237355666076,0.6534408006635526
psmask:v4_structured_policy_bank,va_long_beach,mcar_10,4,51,0.8731054628287849,149,0.4240902860836926,0.6485978744562387
psmask:v4_structured_policy_bank,va_long_beach,mcar_10,5,51,0.8657976938351388,149,0.4533090931138595,0.6595533934744991
psmask:v4_structured_policy_bank,va_long_beach,mcar_10,6,51,0.9255623796011884,149,0.4229632786882609,0.6742628291447246
psmask:v4_structured_policy_bank,va_long_beach,mcar_10,7,51,0.8722950851660468,149,0.4293509864208421,0.6508230357934445
psmask:v4_structured_policy_bank,va_long_beach,mcar_10,8,51,0.9153090085312884,149,0.4283902205258049,0.6718496145285466
psmask:v4_structured_policy_bank,va_long_beach,mcar_10,9,51,0.8915160342972118,149,0.44734612755622377,0.6694310809267178
psmask:v4_structured_policy_bank,va_long_beach,mcar_30,0,51,0.838583324850306,149,0.4913309888807161,0.664957156865511
psmask:v4_structured_policy_bank,va_long_beach,mcar_30,1,51,0.853236598594357,149,0.48783415098688215,0.6705353747906195
psmask:v4_structured_policy_bank,va_long_beach,mcar_30,2,51,0.8733847400504593,149,0.4970354107884342,0.6852100754194468
psmask:v4_structured_policy_bank,va_long_beach,mcar_30,3,51,0.8273633009548538,149,0.48381785803591354,0.6555905794953837
psmask:v4_structured_policy_bank,va_long_beach,mcar_30,4,51,0.873652936108927,149,0.5148168266137334,0.6942348813613302
psmask:v4_structured_policy_bank,va_long_beach,mcar_30,5,51,0.8182443558334458,149,0.5084529672579469,0.6633486615456963
psmask:v4_structured_policy_bank,va_long_beach,mcar_30,6,51,0.8591957290437521,149,0.4996944603941998,0.679445094718976
psmask:v4_structured_policy_bank,va_long_beach,mcar_30,7,51,0.865561837970875,149,0.4878534387316512,0.6767076383512631
psmask:v4_structured_policy_bank,va_long_beach,mcar_30,8,51,0.8779766759577182,149,0.47361783025727394,0.675797253107496
psmask:v4_structured_policy_bank,va_long_beach,mcar_30,9,51,0.8432607633780117,149,0.4744560342588202,0.658858398818416
psmask:v4_structured_policy_bank,va_long_beach,mcar_50,0,51,0.8332533524928242,149,0.568493068928483,0.7008732107106536
psmask:v4_structured_policy_bank,va_long_beach,mcar_50,1,51,0.7687951125930266,149,0.5764073235842441,0.6726012180886354
psmask:v4_structured_policy_bank,va_long_beach,mcar_50,2,51,0.8142348897228102,149,0.5907306932072247,0.7024827914650175
psmask:v4_structured_policy_bank,va_long_beach,mcar_50,3,51,0.787953123638496,149,0.5733440747938293,0.6806485992161626
psmask:v4_structured_policy_bank,va_long_beach,mcar_50,4,51,0.7786934122515143,149,0.5732614486910276,0.6759774304712709
psmask:v4_structured_policy_bank,va_long_beach,mcar_50,5,51,0.7802744056904478,149,0.5396324424832263,0.659953424086837
psmask:v4_structured_policy_bank,va_long_beach,mcar_50,6,51,0.8103269614841109,149,0.5641066570765493,0.6872168092803301
psmask:v4_structured_policy_bank,va_long_beach,mcar_50,7,51,0.7195680062646628,149,0.5533015007425839,0.6364347535036233
psmask:v4_structured_policy_bank,va_long_beach,mcar_50,8,51,0.8007105230230027,149,0.5438790448900219,0.6722947839565123
psmask:v4_structured_policy_bank,va_long_beach,mcar_50,9,51,0.7935285210453112,149,0.5534682431675427,0.673498382106427
psmask:v4_structured_policy_bank,va_long_beach,natural,0,51,0.8970791138124155,149,0.4076992496416628,0.6523891817270391
psmask:v5_mask_only_dro,va_long_beach,drop_advanced,0,51,0.8600113182055934,149,0.43952654750442444,0.6497689328550089
