outer_target,inner_validation,model,weighting,parameter_id,parameters_json,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
switzerland,cleveland,ebm,site_class_balanced,2,"{""interactions"": 3, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",303.0,0.45874587458745875,0.8761186173012809,0.8661334724933368,0.5070680838139726,0.5345636772037341,0.16497857905567734,0.1751697749948642,0.7557755775577558,0.7398447095981752,0.672566371681416,0.8735632183908046,0.5467625899280576,0.8057553956834532,1.0632930576743875,1.164682465784682,0.13354087703357106
switzerland,hungary,ebm,site_class_balanced,2,"{""interactions"": 3, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",294.0,0.36054421768707484,0.8902549177037334,0.8225856817840094,0.4173713552203749,0.49220354444826037,0.1325646230782523,0.16160733895073784,0.8197278911564626,0.772631473303894,0.7071823204419889,0.8533333333333334,0.6037735849056604,0.8207547169811321,0.6059795623752308,1.321361653693076,0.0807534860009239
switzerland,va_long_beach,ebm,site_class_balanced,2,"{""interactions"": 3, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",200.0,0.745,0.6844321621265957,0.8540906542136396,1.172300142857439,1.017232171516542,0.30307362315443,0.2806907280609321,0.635,0.645413870246085,0.7181467181467182,0.8454545454545455,0.6241610738255033,0.48322147651006714,1.2426221572415748,0.20485419866811652,0.4042838968076394
switzerland,cleveland,ebm,site_class_balanced,3,"{""interactions"": 3, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",303.0,0.45874587458745875,0.875504474469205,0.8598897993507699,0.599935061101483,0.6422622495155083,0.19695882876120752,0.2120774294672642,0.7260726072607261,0.7030838743639235,0.5870646766169154,0.9516129032258065,0.4244604316546763,0.8057553956834532,1.6601545857132967,1.1293345802872041,0.16215403050467916
switzerland,hungary,ebm,site_class_balanced,3,"{""interactions"": 3, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",294.0,0.36054421768707484,0.8767061421116018,0.8104388264989991,0.43486458510309883,0.5188399462165877,0.14006419656572913,0.17184043801993582,0.8061224489795918,0.7558209554395825,0.6815642458100558,0.8356164383561644,0.5754716981132075,0.8207547169811321,0.5338520536547154,1.1116491970127227,0.08708015702603542
switzerland,va_long_beach,ebm,site_class_balanced,3,"{""interactions"": 3, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",200.0,0.745,0.690485590209238,0.8582246112825613,0.9689666438610132,0.8791720058174053,0.2875410653171305,0.27044193223475743,0.63,0.6291617318068167,0.7175572519083969,0.831858407079646,0.6308724832214765,0.5167785234899329,1.202730910839887,0.26592332478804276,0.3597565279629298
switzerland,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v2""}",303.0,0.45874587458745875,0.8777855764169151,0.8735468511447053,0.4397643296794473,0.4465652132114568,0.14011758072419148,0.14238204356235304,0.801980198019802,0.7995262326723986,0.781021897810219,0.7925925925925926,0.7697841726618705,0.7985611510791367,0.08450736250837973,1.0671610795274222,0.09625703959478804
switzerland,hungary,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v2""}",294.0,0.36054421768707484,0.9001405058209555,0.8539159445466881,0.4540347113784481,0.42562934202461356,0.14575879457480123,0.13507530599691692,0.8231292517006803,0.83701324769169,0.7833333333333333,0.7014925373134329,0.8867924528301887,0.8773584905660378,-1.1020585259904354,1.464029508147091,0.09728117129796235
switzerland,va_long_beach,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v2""}",200.0,0.745,0.7061455454665088,0.8663282526879655,0.6722623324592799,0.6789798374543514,0.23805820591674995,0.23459495099088404,0.6,0.6412685879721016,0.6747967479674797,0.8556701030927835,0.5570469798657718,0.4899328859060403,1.0554251414101088,0.5061661248796433,0.22307681848519412
switzerland,cleveland,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",303.0,0.45874587458745875,0.8794964028776979,0.8745568590568554,0.43750716308495263,0.44570604586687074,0.1396519698593686,0.14260897032090436,0.8085808580858086,0.8056237936480084,0.7867647058823529,0.8045112781954887,0.7697841726618705,0.7985611510791367,0.17264015486050405,1.1179617968553688,0.09463801888152572
switzerland,hungary,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",294.0,0.36054421768707484,0.9033018867924528,0.8564547851077448,0.45143414550793104,0.42660396219322066,0.1435308646486633,0.1343148816295801,0.8299319727891157,0.84027498996387,0.788135593220339,0.7153846153846154,0.8773584905660378,0.8867924528301887,-1.0387369691319586,1.5509744690473553,0.09435928728493323
switzerland,va_long_beach,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",200.0,0.745,0.7132517436504804,0.8687974569767101,0.6575237908254369,0.6615098393735375,0.23219918637168405,0.22895491692998182,0.595,0.6250164495328332,0.6746987951807228,0.84,0.5637583892617449,0.5033557046979866,1.0642657603154975,0.5468322198375689,0.21863863709493536
va_long_beach,cleveland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",303.0,0.45874587458745875,0.8134321810844007,0.7925009003936462,0.5842375165560951,0.5669039431192454,0.1994677845956448,0.19239000842227993,0.7062706270627063,0.7182400421126514,0.729483282674772,0.631578947368421,0.8633093525179856,0.697841726618705,-0.8698174565250241,1.2168718739347144,0.2012035382193919
va_long_beach,hungary,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",294.0,0.36054421768707484,0.8258731433159373,0.6960976834333,0.6121250155107629,0.5614620465322985,0.20911409003686235,0.1872827971542873,0.7278911564625851,0.7625451625853071,0.7014925373134329,0.5802469135802469,0.8867924528301887,0.7641509433962265,-1.3105731102775222,1.554675629431418,0.25510308359879397
va_long_beach,switzerland,ebm,site_class_balanced,0,"{""interactions"": 0, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",123.0,0.9349593495934959,0.7695652173913043,0.9790031831293855,0.7276804082284679,0.5810490994542069,0.251624295051128,0.2025768742866229,0.6422764227642277,0.6342391304347825,0.7708333333333334,0.961038961038961,0.6434782608695652,0.4956521739130435,3.0783918860502015,0.7793778637475626,0.3159382062890194
va_long_beach,cleveland,ebm,site_class_balanced,1,"{""interactions"": 0, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",303.0,0.45874587458745875,0.8254518336550271,0.8098912697615321,0.6255520124416425,0.5988999925416387,0.21071287765675223,0.20102352563156717,0.6798679867986799,0.6943981400245658,0.7138643067846607,0.605,0.8705035971223022,0.7122302158273381,-1.0341931957062205,0.8408557804687798,0.19665400124373467
va_long_beach,hungary,ebm,site_class_balanced,1,"{""interactions"": 0, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",294.0,0.36054421768707484,0.8137796065837013,0.6894456802058746,0.6538140478312793,0.5860674254421872,0.22603779449143502,0.1978733242497892,0.6496598639455783,0.7054897631473305,0.6508474576271186,0.5079365079365079,0.9056603773584906,0.7452830188679245,-1.3686816631975909,1.2391824981948338,0.2838339808794082
va_long_beach,switzerland,ebm,site_class_balanced,1,"{""interactions"": 0, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",123.0,0.9349593495934959,0.7695652173913043,0.9786534356802834,0.7105058177329315,0.5830407187413884,0.24541866778288296,0.20387630106843463,0.6422764227642277,0.6342391304347825,0.7708333333333334,0.961038961038961,0.6434782608695652,0.48695652173913045,3.0270022927678184,0.7649912714029622,0.29567373653206375
va_long_beach,cleveland,ebm,site_class_balanced,2,"{""interactions"": 3, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",303.0,0.45874587458745875,0.8204509563081243,0.816327196650522,0.6062972339234184,0.5827245427330534,0.20902024223458276,0.19997198734539215,0.6765676567656765,0.6902526759080541,0.7083333333333334,0.6040609137055838,0.8561151079136691,0.7266187050359713,-1.0501440585591413,1.0198650418193154,0.20040050064188364
va_long_beach,hungary,ebm,site_class_balanced,2,"{""interactions"": 3, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",294.0,0.36054421768707484,0.8164391810517864,0.6938763013834962,0.6110678563256882,0.5562460166594567,0.20618561474293523,0.18392829085188867,0.7551020408163265,0.7776495383380169,0.7165354330708661,0.6148648648648649,0.8584905660377359,0.7264150943396226,-1.2518330983875132,1.2556726270799536,0.2509213537960319
