outer_target,model,weighting,calibration,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_30,9,303.0,0.45874587458745875,0.754518336550272,0.751563309237447,0.5939548045772368,0.5890353614908972,0.20566325032563,0.20345731657474458,0.6501650165016502,0.6581856466046675,0.6645569620253164,0.5932203389830508,0.7553956834532374,0.5683453237410072,-0.3477485820963618,1.047919620243127,0.20104615769015977
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_50,0,303.0,0.45874587458745875,0.7397350412353045,0.6991368099574468,0.6148354465739096,0.6120889550338198,0.21253937993154426,0.21092224693148584,0.6600660066006601,0.6706220389542026,0.683076923076923,0.5967741935483871,0.7985611510791367,0.5323741007194245,-0.2570787068648123,1.0193676663276328,0.24484383463151155
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_50,1,303.0,0.45874587458745875,0.7301719599929812,0.6978499668761537,0.6075584785479846,0.6031136218630478,0.21114766821296505,0.2088886224215336,0.66996699669967,0.6825100894893841,0.6987951807228916,0.6010362694300518,0.8345323741007195,0.4892086330935252,-0.3011618762690722,1.0888303719454686,0.22580498249322767
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_50,2,303.0,0.45874587458745875,0.7121863484821898,0.6554497604241734,0.6204366003465897,0.6194191176368042,0.21525867639352397,0.21454754602398954,0.6468646864686468,0.6556852079312161,0.664576802507837,0.5888888888888889,0.762589928057554,0.43884892086330934,-0.18927431914427303,0.9654124928041996,0.2607625800847516
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_50,3,303.0,0.45874587458745875,0.7593876118617301,0.7559274437395379,0.5827733750053042,0.5779605186718764,0.20176627164788447,0.19942027797843748,0.6435643564356436,0.653733111072118,0.6666666666666666,0.5837837837837838,0.7769784172661871,0.5539568345323741,-0.3671601738649801,1.3190906134583795,0.18591386072920604
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_50,4,303.0,0.45874587458745875,0.7431128268117213,0.7281164762820647,0.6151096022862854,0.6093191111143071,0.21308558249012252,0.2102001735650887,0.6600660066006601,0.6722670643972627,0.6888217522658611,0.59375,0.8201438848920863,0.5107913669064749,-0.3777965052602057,1.0993761197864886,0.24419672924398184
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_50,5,303.0,0.45874587458745875,0.7311809089313914,0.6669248254535466,0.6054208660690673,0.601470901571228,0.20880015455208248,0.20676604234002083,0.6897689768976898,0.7002544306018599,0.7098765432098766,0.6216216216216216,0.8273381294964028,0.41007194244604317,-0.2764552433320759,1.1076316838600626,0.2319019514080333
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_50,6,303.0,0.45874587458745875,0.720586945078084,0.6975663062839979,0.6176603668972248,0.6139459488456271,0.21559880918428764,0.21374970767233098,0.6501650165016502,0.6570889629759606,0.6602564102564102,0.5953757225433526,0.7410071942446043,0.48201438848920863,-0.27516290143113303,0.967718332893057,0.23921346630622983
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_50,7,303.0,0.45874587458745875,0.7156518687489033,0.7089086049087314,0.6230834554713096,0.6204744292534146,0.21699819402626577,0.2155002735523181,0.6501650165016502,0.6581856466046675,0.6645569620253164,0.5932203389830508,0.7553956834532374,0.4460431654676259,-0.25680538293393357,0.940423284401138,0.25608473697220124
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_50,8,303.0,0.45874587458745875,0.7190735216704685,0.7071512614531601,0.618508960185968,0.611531709201989,0.2166308623569983,0.21326009194550907,0.6600660066006601,0.6744604316546763,0.696165191740413,0.59,0.8489208633093526,0.4172661870503597,-0.3935708974242901,1.0940767611699327,0.23967593437579732
