outer_target,meta_training_site,meta_early_stop_site,meta_evaluation_site,router_seed,method,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,va_long_beach,switzerland,hungary,5062,equal_logit_blend,empirical_source,0,294.0,0.36054421768707484,0.8602468887996788,0.7452113644423662,0.5139899820342057,0.545578712707004,0.16607140996581793,0.18051639969759511,0.7891156462585034,0.7507527097551184,0.6770833333333334,0.7558139534883721,0.6132075471698113,0.7641509433962265,0.15217107765996055,2.473976705311697,0.10003318679671297
cleveland,va_long_beach,switzerland,hungary,5062,equal_logit_blend,mar_age_sex_30,0,294.0,0.36054421768707484,0.871487354476114,0.7729311141782228,0.5048704408447889,0.5360891551198366,0.16204445658142322,0.1761994219203849,0.8095238095238095,0.7790545965475713,0.7171717171717171,0.7717391304347826,0.6698113207547169,0.7547169811320755,0.1658802577116239,2.6064297837651407,0.08820926475724275
cleveland,va_long_beach,switzerland,hungary,5062,equal_logit_blend,mcar_10,0,294.0,0.36054421768707484,0.8716378964271376,0.7710570959573576,0.5039552056623643,0.5412359756649253,0.16180104676973608,0.17882113807173097,0.8095238095238095,0.7687675632276194,0.7021276595744681,0.8048780487804879,0.6226415094339622,0.8018867924528302,0.3296806543516731,2.6077458924321433,0.09246338193004619
cleveland,va_long_beach,switzerland,hungary,5062,equal_logit_blend,mcar_30,0,294.0,0.36054421768707484,0.8343034925732637,0.7066756133764835,0.5473803840204601,0.5748455393531124,0.18109147824692337,0.19389105549056618,0.7959183673469388,0.7601866720192694,0.6907216494845361,0.7613636363636364,0.6320754716981132,0.6886792452830188,0.049287228418865014,2.6556869174679028,0.11450025378612982
cleveland,va_long_beach,switzerland,hungary,5062,equal_logit_blend,mcar_50,0,294.0,0.36054421768707484,0.7893918105178643,0.6657702212416244,0.5925152220336827,0.61146048689161,0.20155084389788783,0.2105276470248354,0.7482993197278912,0.7188378161380972,0.6372549019607843,0.6632653061224489,0.6132075471698113,0.6698113207547169,-0.15087379195491005,2.942203836384864,0.15244918773969468
cleveland,va_long_beach,switzerland,hungary,5062,equal_logit_blend,natural,0,294.0,0.36054421768707484,0.8838317944600562,0.8000112995812545,0.48509840336122984,0.521667395599952,0.1537922434495183,0.17029563159578892,0.8163265306122449,0.7802589321557607,0.71875,0.8023255813953488,0.6509433962264151,0.8301886792452831,0.3243949631276348,2.5119225586117317,0.07880364497005747
cleveland,va_long_beach,switzerland,hungary,5062,selected_best_expert,drop_advanced,0,294.0,0.36054421768707484,0.8914090726615816,0.8012562636685013,0.40180888955956223,0.4586609579274975,0.12864578046426994,0.14946368172952848,0.8129251700680272,0.779656764351666,0.717948717948718,0.7865168539325843,0.660377358490566,0.8113207547169812,0.22623354978772175,0.9844201148865201,0.07134747132449376
cleveland,va_long_beach,switzerland,hungary,5062,selected_best_expert,drop_exercise,0,294.0,0.36054421768707484,0.7987254114813327,0.6263430056504157,0.5080361266122752,0.5731155148503294,0.1700953912716502,0.19481671889906077,0.7244897959183674,0.6940485748695303,0.6048780487804878,0.6262626262626263,0.5849056603773585,0.6037735849056604,0.14811545390619604,1.0050087217503039,0.1365493511760405
cleveland,va_long_beach,switzerland,hungary,5062,selected_best_expert,drop_routine,0,294.0,0.36054421768707484,0.8816740264953833,0.7653762960278259,0.42775289600877614,0.4307739837826357,0.13599246175673446,0.13762601445722356,0.8061224489795918,0.8010839020473706,0.7443946188340808,0.7094017094017094,0.7830188679245284,0.7924528301886793,-0.4605919764290127,0.9488166479430051,0.0944255264412234
cleveland,va_long_beach,switzerland,hungary,5062,selected_best_expert,empirical_source,0,294.0,0.36054421768707484,0.8653653151344841,0.7304128871651224,0.4447242744757172,0.49109262088252853,0.1421475484116706,0.1594651514007197,0.7857142857142857,0.7563227619429947,0.6865671641791045,0.7263157894736842,0.6509433962264151,0.7830188679245284,0.019948507229730284,0.9259907558079561,0.10038774577711759
