outer_target,router_candidate,feature_mode,validation_site,router_seed,best_epoch,epoch,objective,validation_robust_risk,mean_group_risk,robust_group_risk,best_expert_robust_risk,robust_regret,natural_risk,natural_noninferiority_penalty,routing_entropy
va_long_beach,support_only,support_only,switzerland,5062,20,20.0,0.5265037417411804,0.6217743158340454,0.5158135294914246,0.5385584831237793,0.6057224273681641,0.0,0.5181180834770203,0.0,0.682313084602356
va_long_beach,support_plus_expert_context,expert_logit_context,cleveland,5062,20,1.0,0.5689494013786316,0.5531896948814392,0.5567303895950317,0.5825431942939758,0.6034582257270813,0.0,0.5196211338043213,0.0,0.6874292492866516
va_long_beach,support_plus_expert_context,expert_logit_context,cleveland,5062,20,10.0,0.566925585269928,0.5526866912841797,0.5548536777496338,0.5803758502006531,0.6034582257270813,0.0,0.518945038318634,0.0,0.6892244815826416
va_long_beach,support_plus_expert_context,expert_logit_context,cleveland,5062,20,20.0,0.5644550323486328,0.5520772337913513,0.552635133266449,0.5776557326316833,0.6034582257270813,0.0,0.5182722806930542,0.0,0.6904059052467346
va_long_beach,support_plus_expert_context,expert_logit_context,hungary,5062,20,1.0,0.5826490521430969,0.524918258190155,0.5720317959785461,0.5946413278579712,0.6487320065498352,0.0,0.5245980620384216,0.0,0.6875607371330261
va_long_beach,support_plus_expert_context,expert_logit_context,hungary,5062,20,10.0,0.5819095373153687,0.5233832597732544,0.5714525580406189,0.5937444567680359,0.6487320065498352,0.0,0.5246226787567139,0.0,0.6889761686325073
va_long_beach,support_plus_expert_context,expert_logit_context,hungary,5062,20,20.0,0.5809701681137085,0.5215544700622559,0.5707302689552307,0.5925900340080261,0.6487320065498352,0.0,0.524641752243042,0.0,0.6899877786636353
va_long_beach,support_plus_expert_context,expert_logit_context,switzerland,5062,20,1.0,0.5302145481109619,0.6283513307571411,0.5218064785003662,0.5399975776672363,0.6057224273681641,0.0,0.5202010273933411,0.0,0.6874842047691345
va_long_beach,support_plus_expert_context,expert_logit_context,switzerland,5062,20,10.0,0.5293825268745422,0.6271066665649414,0.5208168625831604,0.5393274426460266,0.6057224273681641,0.0,0.5198323130607605,0.0,0.6895967721939087
va_long_beach,support_plus_expert_context,expert_logit_context,switzerland,5062,20,20.0,0.5284887552261353,0.6255446672439575,0.5197706818580627,0.5385889410972595,0.6057224273681641,0.0,0.5194076895713806,0.0,0.6910814642906189
va_long_beach,anchor_relative_context,anchor_relative_context,cleveland,5062,20,1.0,0.5689388513565063,0.5530000925064087,0.5566645264625549,0.5825881361961365,0.6034582257270813,0.0,0.519683301448822,0.0,0.6874622106552124
va_long_beach,anchor_relative_context,anchor_relative_context,cleveland,5062,20,10.0,0.5668059587478638,0.5522448420524597,0.5547797679901123,0.58021080493927,0.6034582257270813,0.0,0.5189147591590881,0.0,0.6893462538719177
va_long_beach,anchor_relative_context,anchor_relative_context,cleveland,5062,20,20.0,0.5641941428184509,0.551302433013916,0.5525286793708801,0.5772408843040466,0.6034582257270813,0.0,0.5181454420089722,0.0,0.6906346678733826
va_long_beach,anchor_relative_context,anchor_relative_context,hungary,5062,20,1.0,0.5826783776283264,0.5251111388206482,0.5720410943031311,0.59469074010849,0.6487320065498352,0.0,0.5245635509490967,0.0,0.68753582239151
va_long_beach,anchor_relative_context,anchor_relative_context,hungary,5062,20,10.0,0.5818908214569092,0.5233909487724304,0.5714651346206665,0.5936946868896484,0.6487320065498352,0.0,0.5246294736862183,0.0,0.6891158223152161
va_long_beach,anchor_relative_context,anchor_relative_context,hungary,5062,20,20.0,0.580933153629303,0.5213801264762878,0.5707887411117554,0.5924575924873352,0.6487320065498352,0.0,0.5247661471366882,0.0,0.6900696754455566
va_long_beach,anchor_relative_context,anchor_relative_context,switzerland,5062,20,1.0,0.530268669128418,0.6283999681472778,0.5218155384063721,0.5400967001914978,0.6057224273681641,0.0,0.5204228758811951,0.0,0.6874737739562988
va_long_beach,anchor_relative_context,anchor_relative_context,switzerland,5062,20,10.0,0.5293615460395813,0.6267814040184021,0.5209038853645325,0.5391983389854431,0.6057224273681641,0.0,0.5198653340339661,0.0,0.6895408034324646
va_long_beach,anchor_relative_context,anchor_relative_context,switzerland,5062,20,20.0,0.5283719897270203,0.6247777342796326,0.5199148654937744,0.5382106900215149,0.6057224273681641,0.0,0.5192974209785461,0.0,0.6907435655593872
