outer_target,inner_validation,experiment,variant,parameter_id,seed,epoch,objective,validation_score,mean_group_risk,robust_group_risk,mean_group_brier
hungary,switzerland,v2_attention_smoke,v2,0,5062,3.0,0.6590562462806702,0.6962230243819959,0.6590562462806702,0.6643116474151611,0.23327016830444336
hungary,va_long_beach,v2_attention_smoke,v2,0,5062,1.0,0.868141770362854,0.8067453337370114,0.868141770362854,0.8987447023391724,0.3243425488471985
hungary,va_long_beach,v2_attention_smoke,v2,0,5062,2.0,0.7833671569824219,0.7550425197933107,0.7833671569824219,0.820831835269928,0.28971314430236816
hungary,va_long_beach,v2_attention_smoke,v2,0,5062,3.0,0.7107673287391663,0.7274162971967288,0.7107673287391663,0.7402281761169434,0.25748762488365173
hungary,cleveland,v2_deepsets_smoke,v2,0,5062,1.0,0.7043376564979553,0.7089521950875547,0.7043376564979553,0.7077399492263794,0.2555854320526123
hungary,cleveland,v2_deepsets_smoke,v2,0,5062,2.0,0.6992762088775635,0.7052665499241335,0.6992762088775635,0.7012346982955933,0.2530628442764282
hungary,cleveland,v2_deepsets_smoke,v2,0,5062,3.0,0.6952385902404785,0.7020911067195565,0.6952385902404785,0.6958257555961609,0.2510448694229126
hungary,switzerland,v2_deepsets_smoke,v2,0,5062,1.0,0.6942356824874878,0.698871122590313,0.6942356824874878,0.6966244578361511,0.25054293870925903
hungary,switzerland,v2_deepsets_smoke,v2,0,5062,2.0,0.6895432472229004,0.6973920727965854,0.6895432472229004,0.6902583837509155,0.24819855391979218
hungary,switzerland,v2_deepsets_smoke,v2,0,5062,3.0,0.6851385831832886,0.6960981104313971,0.6851385831832886,0.6862560510635376,0.24599789083003998
hungary,va_long_beach,v2_deepsets_smoke,v2,0,5062,1.0,0.7176419496536255,0.7117165508440249,0.7176419496536255,0.7185550332069397,0.261943519115448
hungary,va_long_beach,v2_deepsets_smoke,v2,0,5062,2.0,0.7097200155258179,0.7071080640539631,0.7097200155258179,0.7103863954544067,0.25814688205718994
hungary,va_long_beach,v2_deepsets_smoke,v2,0,5062,3.0,0.7028647661209106,0.7033495135278383,0.7028647661209106,0.7034806609153748,0.2548169493675232
switzerland,cleveland,v2_attention_smoke,v2,0,5062,1.0,0.7339350581169128,0.7117788361926992,0.7339350581169128,0.7463371753692627,0.26939988136291504
switzerland,cleveland,v2_attention_smoke,v2,0,5062,2.0,0.6980434060096741,0.6995934616226115,0.6980434060096741,0.6995025873184204,0.2524264454841614
