outer_target,inner_validation,control,parameter_id,parameters_json,seed,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,hungary,logistic_structured,0,"{""C"": 1.0}",5062,drop_advanced,0,294.0,0.36054421768707484,0.8914090726615816,0.8012562636685013,0.40180888955956223,0.4586609579274975,0.12864578046426994,0.14946368172952848,0.8129251700680272,0.779656764351666,0.717948717948718,0.7865168539325843,0.660377358490566,0.8113207547169812,0.22623354978772175,0.9844201148865201,0.07134747132449376
cleveland,hungary,logistic_structured,0,"{""C"": 1.0}",5062,mar_age_sex_30,0,294.0,0.36054421768707484,0.874347651545564,0.7625032064332598,0.4267195922455724,0.46658383452530977,0.1359478125373389,0.14986627954696827,0.8027210884353742,0.7840224809313528,0.7238095238095238,0.7307692307692307,0.7169811320754716,0.7641509433962265,-0.045400590479096226,0.9589886364217574,0.08549578025789537
cleveland,hungary,logistic_structured,0,"{""C"": 1.0}",5062,empirical_source,0,294.0,0.36054421768707484,0.8653653151344841,0.7304128871651224,0.4447242744757172,0.49109262088252853,0.1421475484116706,0.1594651514007197,0.7857142857142857,0.7563227619429947,0.6865671641791045,0.7263157894736842,0.6509433962264151,0.7830188679245284,0.019948507229730284,0.9259907558079561,0.10038774577711759
cleveland,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,natural,0,123.0,0.9349593495934959,0.7543478260869565,0.9737434890725558,0.8465917663376831,0.6600733116070783,0.28229778816061013,0.21874098858137236,0.5853658536585366,0.6619565217391304,0.7213114754098361,0.9705882352941176,0.5739130434782609,0.5217391304347826,2.975401705487644,0.5393765566834139,0.3951767658408844
cleveland,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,mcar_10,0,123.0,0.9349593495934959,0.7576086956521739,0.9770740297507345,0.8479250024393015,0.6439767425543429,0.2873091916546684,0.21576897791317148,0.5853658536585366,0.6619565217391304,0.7213114754098361,0.9705882352941176,0.5739130434782609,0.5304347826086957,2.9673276182508594,0.546311713722363,0.4076356446752982
cleveland,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,mcar_30,0,123.0,0.9349593495934959,0.7717391304347827,0.98072874938483,0.8285090910097856,0.6055958726567304,0.2846135001384608,0.20145511791357998,0.5772357723577236,0.7157608695652173,0.7111111111111111,0.9846153846153847,0.5565217391304348,0.5565217391304348,3.063399927317006,0.6674760914210903,0.44325081245409687
cleveland,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,mcar_50,0,123.0,0.9349593495934959,0.6967391304347826,0.971430328358815,0.8259010394017049,0.6665310133097709,0.2868870865829737,0.22739043969127914,0.5447154471544715,0.6402173913043478,0.6853932584269663,0.9682539682539683,0.5304347826086957,0.46956521739130436,2.8350840462516915,0.47549604746753876,0.5034388212150772
cleveland,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,drop_routine,0,123.0,0.9349593495934959,0.7630434782608695,0.9749288221813361,0.835026415099456,0.6545463652200691,0.27884373360952086,0.21525998413523334,0.6097560975609756,0.7331521739130435,0.7391304347826086,0.9855072463768116,0.591304347826087,0.6347826086956522,2.9573639360371677,0.5422963872259693,0.3980469004146642
cleveland,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,drop_exercise,0,123.0,0.9349593495934959,0.6956521739130435,0.9659162575902547,0.8194879549395377,0.6668254713727353,0.2802421167247312,0.22684832377633277,0.6260162601626016,0.683695652173913,0.7553191489361702,0.9726027397260274,0.6173913043478261,0.46956521739130436,2.865278443542866,0.5136236580932838,0.5148858364554603
cleveland,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,drop_advanced,0,123.0,0.9349593495934959,0.7750000000000001,0.9741952162159104,0.6462458112952687,0.5810325785876981,0.22479954522614265,0.20011174097299997,0.6585365853658537,0.7010869565217391,0.78125,0.974025974025974,0.6521739130434783,0.6086956521739131,2.9927018696594097,0.9247437743592543,0.24347075987102285
cleveland,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,mar_age_sex_30,0,123.0,0.9349593495934959,0.8054347826086957,0.9807956502886586,0.7144493159954101,0.5567555033609156,0.24970163320696773,0.19010979977353307,0.6341463414634146,0.6880434782608695,0.7619047619047619,0.972972972972973,0.6260869565217392,0.5739130434782609,3.2341399257099552,1.0193853400378303,0.3228187180422303
cleveland,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,empirical_source,0,123.0,0.9349593495934959,0.7423913043478261,0.968457211149939,0.6740377171691464,0.6330799311294113,0.2267012044970436,0.21318668844601335,0.6422764227642277,0.692391304347826,0.7684210526315789,0.9733333333333334,0.6347826086956522,0.3565217391304348,2.8021469329554365,0.6436038280835942,0.28794429803773436
cleveland,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,natural,0,200.0,0.745,0.6736412685879722,0.8674907871318221,0.659658008068297,0.829713676830534,0.22041549326820029,0.28078867907817573,0.69,0.5856033688643243,0.7933333333333333,0.7880794701986755,0.7986577181208053,0.46308724832214765,0.7753399847870637,0.32904495378951226,0.1820155933136304
cleveland,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,mcar_10,0,200.0,0.745,0.6671930517173312,0.8558345702721453,0.6467834238039529,0.839074435348368,0.21415038784023985,0.27750904389614073,0.715,0.6217265429661798,0.8093645484949833,0.8066666666666666,0.8120805369127517,0.42953020134228187,0.758168939200086,0.3371757551170699,0.18378084501588834
cleveland,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,mcar_30,0,200.0,0.745,0.7165416502171339,0.8852485075318604,0.5736485557616853,0.7077493557207202,0.19499148309915143,0.2469561688786622,0.695,0.5954072904329517,0.7959866220735786,0.7933333333333333,0.7986577181208053,0.5167785234899329,0.7121770897434544,0.4894013428676586,0.1582039166173511
cleveland,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,mcar_50,0,200.0,0.745,0.6544282142387157,0.853352685522146,0.6290965650740783,0.7337803728459512,0.21686729036179636,0.2597134842889772,0.675,0.5884326885116462,0.7781569965870307,0.7916666666666666,0.7651006711409396,0.436241610738255,0.8550840502828825,0.3996277918328087,0.22036061538394852
cleveland,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,drop_routine,0,200.0,0.745,0.6631793657060141,0.8532715624512163,0.7289444517362367,0.7545371556874165,0.2468154956697724,0.258117033961191,0.64,0.5842874062376628,0.7428571428571429,0.7938931297709924,0.697986577181208,0.46308724832214765,1.0127724387596335,0.34155926789158947,0.2697219036470121
cleveland,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,drop_exercise,0,200.0,0.745,0.6458744571654165,0.8370445752703874,0.6578272223071354,0.7951400113746161,0.22239105588497676,0.2745561423631855,0.705,0.6085669166995658,0.802675585284281,0.8,0.8053691275167785,0.3825503355704698,0.8565625405535322,0.34149204791361637,0.22442754511427981
cleveland,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,drop_advanced,0,200.0,0.745,0.6845637583892619,0.8667606928282959,0.6522528748662384,0.7885807717173998,0.2179591990735587,0.2663834548283821,0.69,0.6113962363468878,0.7876712328767124,0.8041958041958042,0.7718120805369127,0.46308724832214765,0.817431985269144,0.35589469870234774,0.1921363474972569
cleveland,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,mar_age_sex_30,0,200.0,0.745,0.6515330964600605,0.85280874982791,0.6978333807222132,0.77517351523147,0.24062829412826678,0.273077867322064,0.655,0.5814580865903409,0.759581881533101,0.7898550724637681,0.7315436241610739,0.48322147651006714,0.9462704507477633,0.3299524734840507,0.24053110263386365
cleveland,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,empirical_source,0,200.0,0.745,0.6952888537965523,0.8731244126714655,0.6369612646155395,0.7468197469729319,0.2161778623939714,0.2564065110486634,0.7,0.6181076457428609,0.7959183673469388,0.8068965517241379,0.785234899328859,0.5167785234899329,0.8313662622742007,0.39731164378088524,0.18215479251393338
hungary,cleveland,logistic_natural,0,"{""C"": 1.0}",5062,natural,0,303.0,0.45874587458745875,0.7804878048780488,0.7668407969559784,0.6356997035128377,0.6686685599463356,0.2080472992042066,0.2196536253086021,0.6996699669966997,0.6830803649763116,0.5955555555555555,0.7790697674418605,0.48201438848920863,0.6402877697841727,0.5996026469999165,0.7240772373880221,0.21628125403870138
hungary,cleveland,logistic_natural,0,"{""C"": 1.0}",5062,mcar_10,0,303.0,0.45874587458745875,0.7542989998245305,0.7081588731159051,0.6407053354892185,0.6650027090865707,0.21628985192973182,0.22508495632840259,0.6633663366336634,0.6478987541673977,0.5565217391304348,0.7032967032967034,0.460431654676259,0.49640287769784175,0.3358500300060377,0.6219534000877563,0.21445407916625692
hungary,cleveland,logistic_natural,0,"{""C"": 1.0}",5062,mcar_30,0,303.0,0.45874587458745875,0.7145990524653447,0.6771817867733287,0.6545580154440416,0.6618291868456365,0.22325041707415713,0.22548518939249146,0.6534653465346535,0.649719248991051,0.6153846153846154,0.6268656716417911,0.60431654676259,0.4748201438848921,-0.04587422994754837,0.535840287465547,0.24877825313331048
hungary,cleveland,logistic_natural,0,"{""C"": 1.0}",5062,mcar_50,0,303.0,0.45874587458745875,0.6255044744692051,0.5639349623414138,0.777664984118407,0.7689104225902621,0.2686177412686987,0.26513983604554286,0.6072607260726073,0.6136164239340236,0.617363344051447,0.5581395348837209,0.6906474820143885,0.3237410071942446,-0.22805610258780878,0.29557721016123023,0.3668788616312394
hungary,cleveland,logistic_natural,0,"{""C"": 1.0}",5062,drop_routine,0,303.0,0.45874587458745875,0.7818915599227936,0.7576808983127004,0.6513134978801686,0.6288249828053124,0.21931772446224126,0.21089214425317743,0.6798679867986799,0.6911080891384453,0.7033639143730887,0.6117021276595744,0.8273381294964028,0.6330935251798561,-0.746858283508592,0.7322402635458085,0.23077965181300214
hungary,cleveland,logistic_natural,0,"{""C"": 1.0}",5062,drop_exercise,0,303.0,0.45874587458745875,0.6316459027899631,0.589627043631675,0.8051119432048777,0.8513044179515874,0.2789214318944028,0.29665536190188735,0.6006600660066007,0.5713283032110896,0.3314917127071823,0.7142857142857143,0.2158273381294964,0.28776978417266186,0.36533252104040337,0.42904855770962536,0.3554799299202378
hungary,cleveland,logistic_natural,0,"{""C"": 1.0}",5062,drop_advanced,0,303.0,0.45874587458745875,0.838173363748026,0.8400605570380578,0.5610793948332208,0.5921940501795098,0.18021096292137467,0.1912340368009257,0.7557755775577558,0.7403930514125285,0.6754385964912281,0.8651685393258427,0.5539568345323741,0.7194244604316546,0.8814369199187172,0.957784592488125,0.17152432694378467
hungary,cleveland,logistic_natural,0,"{""C"": 1.0}",5062,mar_age_sex_30,0,303.0,0.45874587458745875,0.7323214599052466,0.677436844936786,0.6541283808518255,0.6706030901943392,0.22048087413287829,0.22629396510602512,0.6864686468646864,0.6774653447973329,0.6245059288537549,0.6929824561403509,0.5683453237410072,0.5467625899280576,0.13364968427861718,0.5382303052812673,0.2265861991332265
hungary,cleveland,logistic_natural,0,"{""C"": 1.0}",5062,empirical_source,0,303.0,0.45874587458745875,0.7627215300929988,0.7085749214307819,0.5968254051682319,0.6056589276785806,0.2006293965873835,0.20374980011878102,0.6798679867986799,0.676851201965257,0.6472727272727272,0.6544117647058824,0.6402877697841727,0.5611510791366906,0.04784494436465284,0.6719236210571122,0.19998132597599524
hungary,switzerland,logistic_natural,0,"{""C"": 1.0}",5062,natural,0,123.0,0.9349593495934959,0.683695652173913,0.954890707991693,0.6177699345899463,0.737353876483608,0.20727258468925241,0.2420851451041545,0.6991869918699187,0.6646739130434782,0.8140703517587939,0.9642857142857143,0.7043478260869566,0.30434782608695654,2.5759142805534223,0.4786862183098825,0.23829511893076916
hungary,switzerland,logistic_natural,0,"{""C"": 1.0}",5062,mcar_10,0,123.0,0.9349593495934959,0.6684782608695652,0.9419713419298688,0.6386270421477195,0.8013817934853791,0.21363316391598985,0.2493381824652904,0.6829268292682927,0.6559782608695652,0.8020304568527918,0.9634146341463414,0.6869565217391305,0.25217391304347825,2.573321079123002,0.3539641980822565,0.26058504700124846
hungary,switzerland,logistic_natural,0,"{""C"": 1.0}",5062,mcar_30,0,123.0,0.9349593495934959,0.7315217391304347,0.9600046523126746,0.5663090108922654,0.6745688665236325,0.18839738230181602,0.21880067906741477,0.7235772357723578,0.7358695652173913,0.83,0.9764705882352941,0.7217391304347827,0.48695652173913045,2.5240761097942115,0.646801598050873,0.19222709072210933
hungary,switzerland,logistic_natural,0,"{""C"": 1.0}",5062,mcar_50,0,123.0,0.9349593495934959,0.7619565217391304,0.97884971442634,0.49074480494213557,0.6027728461841781,0.1581615463052964,0.20951464375183732,0.7642276422764228,0.6413043478260869,0.861244019138756,0.9574468085106383,0.782608695652174,0.6,2.376542088396374,0.7910291510686369,0.12382174944648992
hungary,switzerland,logistic_natural,0,"{""C"": 1.0}",5062,drop_routine,0,123.0,0.9349593495934959,0.6880434782608695,0.9593871820072959,0.3487003719731036,0.797859974390278,0.1024124407621883,0.2533504225001077,0.8699186991869918,0.6978260869565218,0.9279279279279279,0.9626168224299065,0.8956521739130435,0.2608695652173913,1.96477423626301,0.5960398830052509,0.058460416391415054
hungary,switzerland,logistic_natural,0,"{""C"": 1.0}",5062,drop_exercise,0,123.0,0.9349593495934959,0.6326086956521739,0.9426655473066918,0.9362095262051462,0.76908297319335,0.3408812659572311,0.2698901351109452,0.3902439024390244,0.557608695652174,0.5283018867924528,0.9545454545454546,0.3652173913043478,0.11304347826086956,2.808530665243916,0.3069936944278196,0.6850342485377078
hungary,switzerland,logistic_natural,0,"{""C"": 1.0}",5062,drop_advanced,0,123.0,0.9349593495934959,0.7054347826086956,0.9674529858452539,0.6219405926020583,0.6291331243882062,0.21476532922731473,0.2210973739436888,0.6666666666666666,0.6472826086956522,0.7897435897435897,0.9625,0.6695652173913044,0.3130434782608696,2.7114206242994086,0.8225249563001577,0.2527949537650989
hungary,switzerland,logistic_natural,0,"{""C"": 1.0}",5062,mar_age_sex_30,0,123.0,0.9349593495934959,0.6804347826086956,0.9488762764015822,0.6000224829701177,0.698969528599335,0.20625767093680028,0.2368895899891845,0.6747967479674797,0.6516304347826087,0.7959183673469388,0.9629629629629629,0.6782608695652174,0.19130434782608696,2.5791553689995816,0.6448995739916946,0.21863386144182725
hungary,switzerland,logistic_natural,0,"{""C"": 1.0}",5062,empirical_source,0,123.0,0.9349593495934959,0.7206521739130435,0.9714198705141291,0.6061618995059433,0.627221035916136,0.20338031429493075,0.21747252339059103,0.7073170731707317,0.6690217391304347,0.82,0.9647058823529412,0.7130434782608696,0.3739130434782609,2.6368442880823006,0.6602339267217178,0.24646825255112395
hungary,va_long_beach,logistic_natural,0,"{""C"": 1.0}",5062,natural,0,200.0,0.745,0.60415844190025,0.8120879096434838,0.7043770939269348,0.9551593924312666,0.22924574346017457,0.31235671537397325,0.68,0.578891959468351,0.785234899328859,0.785234899328859,0.785234899328859,0.31543624161073824,0.8362994967149546,0.198862810458845,0.23868095073709014
hungary,va_long_beach,logistic_natural,0,"{""C"": 1.0}",5062,mcar_10,0,200.0,0.745,0.5849453875509936,0.8054284874243722,0.6846002235466085,1.0062428711391318,0.22125571387576806,0.32745722199049787,0.69,0.5598105013817608,0.7987012987012987,0.7735849056603774,0.825503355704698,0.3087248322147651,0.7964438762219663,0.18955897471741084,0.22383075239766673
hungary,va_long_beach,logistic_natural,0,"{""C"": 1.0}",5062,mcar_30,0,200.0,0.745,0.6421897618107646,0.8179124045014088,0.6365715316186323,0.9766432915046128,0.1976864910520058,0.30853466774828153,0.75,0.6129753914988815,0.8417721518987342,0.7964071856287425,0.8926174496644296,0.3422818791946309,0.5798581819651535,0.31080761063387174,0.20357962391985202
hungary,va_long_beach,logistic_natural,0,"{""C"": 1.0}",5062,mcar_50,0,200.0,0.745,0.5504013686011318,0.7782051583362545,0.7082913383555645,1.1164375469043977,0.22564633285389918,0.3592676737449919,0.705,0.5376365311225161,0.8161993769470405,0.7616279069767442,0.8791946308724832,0.26174496644295303,0.8516731442041667,0.12772164324325683,0.23606312100841922
hungary,va_long_beach,logistic_natural,0,"{""C"": 1.0}",5062,drop_routine,0,200.0,0.745,0.5904066324516384,0.8049544352636162,0.6918670832304923,0.9379908198863245,0.22669080064285926,0.3087022270027491,0.7,0.5987629951309382,0.8,0.7947019867549668,0.8053691275167785,0.2483221476510067,0.8421352489036622,0.20167289345944797,0.2415421656568468
hungary,va_long_beach,logistic_natural,0,"{""C"": 1.0}",5062,drop_exercise,0,200.0,0.745,0.6192920121068561,0.8149385676291256,0.6468531935554602,0.9490115132863937,0.21098906805020118,0.31196273255553064,0.705,0.5763258323463614,0.8090614886731392,0.78125,0.8389261744966443,0.3087248322147651,0.6847831114144659,0.27687242018702685,0.2059247422223386
hungary,va_long_beach,logistic_natural,0,"{""C"": 1.0}",5062,drop_advanced,0,200.0,0.745,0.6017897091722595,0.7903355988735986,0.690926244173273,0.8959708354688891,0.22493337920531636,0.29351674298523106,0.68,0.5917883932096328,0.782312925170068,0.7931034482758621,0.7718120805369127,0.2550335570469799,0.8702599901616979,0.21545406707963768,0.2728324425011166
hungary,va_long_beach,logistic_natural,0,"{""C"": 1.0}",5062,mar_age_sex_30,0,200.0,0.745,0.5929727595736282,0.7824129681551253,0.6936775065053403,0.9542440677327169,0.22272334800061713,0.3066336014916398,0.675,0.5690880378997236,0.782608695652174,0.78,0.785234899328859,0.30201342281879195,0.8420247379453524,0.20146921523760228,0.2604841268042989
hungary,va_long_beach,logistic_natural,0,"{""C"": 1.0}",5062,empirical_source,0,200.0,0.745,0.6187656270561916,0.8193303463767976,0.6899014406245212,0.9465324258582988,0.22318623297939802,0.3082417629399913,0.695,0.5954072904329517,0.7959866220735786,0.7933333333333333,0.7986577181208053,0.35570469798657717,0.8002800586099714,0.2223827850122591,0.22777063496679187
hungary,cleveland,logistic_structured,0,"{""C"": 1.0}",5062,natural,0,303.0,0.45874587458745875,0.726574837690823,0.7053301900615221,0.7173172835844412,0.7473340378360311,0.23691226534988358,0.24689962913842178,0.6435643564356436,0.6290577294262152,0.5384615384615384,0.6631578947368421,0.45323741007194246,0.45323741007194246,0.25220174456829614,0.4561792650266233,0.2406576424960693
hungary,cleveland,logistic_structured,0,"{""C"": 1.0}",5062,mcar_10,0,303.0,0.45874587458745875,0.7095981751184418,0.6561103740100256,0.741016288361908,0.7669690729133553,0.24696247295470194,0.2560416933214127,0.6204620462046204,0.6049745569398141,0.5021645021645021,0.6304347826086957,0.4172661870503597,0.41007194244604317,0.17101927388150254,0.4041937026609489,0.2558494637372951
hungary,cleveland,logistic_structured,0,"{""C"": 1.0}",5062,mcar_30,0,303.0,0.45874587458745875,0.6916564309527986,0.6482572105328892,0.7087238212491226,0.7208076633320427,0.23932415139604912,0.2429776079525233,0.6303630363036303,0.6261844183190033,0.5882352941176471,0.6015037593984962,0.5755395683453237,0.39568345323741005,-0.007553203153970833,0.41100000295733913,0.26660826136499594
hungary,cleveland,logistic_structured,0,"{""C"": 1.0}",5062,mcar_50,0,303.0,0.45874587458745875,0.6109405158799789,0.5602906506057501,0.8000849343922958,0.804671411525328,0.2768610607377121,0.27842299859813957,0.5742574257425742,0.5710650991402,0.5342960288808665,0.5362318840579711,0.5323741007194245,0.3237410071942446,-0.12012044184511604,0.25211658523086883,0.3482983755154677
hungary,cleveland,logistic_structured,0,"{""C"": 1.0}",5062,drop_routine,0,303.0,0.45874587458745875,0.7321459905246535,0.7071942863214343,0.6773802419814635,0.6883057173366414,0.22723633195086893,0.23090669937633582,0.66996699669967,0.6638664678013686,0.6212121212121212,0.656,0.5899280575539568,0.48201438848920863,-0.017691677461594345,0.4606181605256323,0.22874668843224194
hungary,cleveland,logistic_structured,0,"{""C"": 1.0}",5062,drop_exercise,0,303.0,0.45874587458745875,0.5931303737497806,0.5563234251108535,0.8291405410703714,0.8572968643489004,0.285742331254776,0.295870130572898,0.5742574257425742,0.5606466046674855,0.4602510460251046,0.55,0.39568345323741005,0.3669064748201439,2.5828404556095503e-06,0.22521591965814278,0.36662059459125607
hungary,cleveland,logistic_structured,0,"{""C"": 1.0}",5062,drop_advanced,0,303.0,0.45874587458745875,0.8190472012633796,0.8126756421948638,0.5592904321598292,0.5834675138301404,0.17931926368272047,0.1876339177266716,0.7623762376237624,0.7514256887173189,0.7049180327868853,0.819047619047619,0.6187050359712231,0.6690647482014388,0.5082600754568193,0.8328705204357687,0.17495014548947568
hungary,cleveland,logistic_structured,0,"{""C"": 1.0}",5062,mar_age_sex_30,0,303.0,0.45874587458745875,0.6945078083874364,0.6264933662290788,0.7384038420271243,0.7578411683586038,0.24762899247703962,0.2545409580739217,0.6600660066006601,0.6492367081944201,0.582995951417004,0.6666666666666666,0.5179856115107914,0.4316546762589928,0.10068109094529788,0.38969289808770047,0.26113456862229656
hungary,cleveland,logistic_structured,0,"{""C"": 1.0}",5062,empirical_source,0,303.0,0.45874587458745875,0.73578698017196,0.6567879374379308,0.6461438781005655,0.6515954979290208,0.2149867319622017,0.21665375975222007,0.6798679867986799,0.6784962274083173,0.6548042704626335,0.647887323943662,0.6618705035971223,0.5251798561151079,-0.03938550137835252,0.5375763153166977,0.23671540018155063
hungary,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,natural,0,123.0,0.9349593495934959,0.7043478260869567,0.9614808714671383,0.6529145578068202,0.695111529609002,0.22264999645119768,0.23707772371223448,0.6504065040650406,0.6385869565217391,0.7772020725388601,0.9615384615384616,0.6521739130434783,0.4,2.6787018977512704,0.5595453119177094,0.2523118444074351
hungary,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,mcar_10,0,123.0,0.9349593495934959,0.7119565217391304,0.9577533236363989,0.6670394881060754,0.7200011564316932,0.2269618901899428,0.2325438372710697,0.6666666666666666,0.6472826086956522,0.7897435897435897,0.9625,0.6695652173913044,0.5217391304347826,2.672648496560598,0.5356585364146742,0.27598117367865155
hungary,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,mcar_30,0,123.0,0.9349593495934959,0.758695652173913,0.9651949497212753,0.655016758297424,0.6186375386335136,0.2245601919475392,0.20716319257651802,0.6585365853658537,0.7010869565217391,0.78125,0.974025974025974,0.6521739130434783,0.5565217391304348,2.849863187891165,0.8292369162338883,0.2955213798774778
hungary,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,mcar_50,0,123.0,0.9349593495934959,0.7869565217391304,0.9816286529630347,0.686950076984799,0.570759649841196,0.2421882233420029,0.19253785015879094,0.6260162601626016,0.683695652173913,0.7553191489361702,0.9726027397260274,0.6173913043478261,0.5565217391304348,2.9784035424504194,1.0650917720421955,0.33236157807103156
hungary,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,drop_routine,0,123.0,0.9349593495934959,0.7,0.9667745777676788,0.6687672483351907,0.6777001515907864,0.2283356317958556,0.23475775969741927,0.6260162601626016,0.6255434782608695,0.7578947368421053,0.96,0.6260869565217392,0.28695652173913044,2.708946628995839,0.56731554168628,0.2824602441516414
hungary,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,drop_exercise,0,123.0,0.9349593495934959,0.691304347826087,0.9509388017351601,0.6277614812221397,0.6636114975487023,0.21408100863150709,0.22634988717799415,0.6829268292682927,0.7141304347826087,0.8,0.975,0.6782608695652174,0.391304347826087,2.632624526099208,0.6443431290484818,0.3053123939695793
hungary,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,drop_advanced,0,123.0,0.9349593495934959,0.7369565217391305,0.9724280850884148,0.692587441430503,0.6141090487747275,0.2430561556727795,0.21746884114223528,0.5934959349593496,0.6081521739130435,0.7311827956989247,0.9577464788732394,0.591304347826087,0.41739130434782606,2.957515721067377,0.8669212573789973,0.32572581330721345
hungary,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,mar_age_sex_30,0,123.0,0.9349593495934959,0.7282608695652174,0.9646763564211707,0.6449252202445833,0.6244470988398899,0.22196849258757304,0.21585701844478308,0.6991869918699187,0.7228260869565217,0.8121827411167513,0.975609756097561,0.6956521739130435,0.4,2.816558806895356,0.8246352155277288,0.2806014884226519
hungary,switzerland,logistic_structured,0,"{""C"": 1.0}",5062,empirical_source,0,123.0,0.9349593495934959,0.7391304347826088,0.9750185376670519,0.6535403320914811,0.6070303459740797,0.22339578839388077,0.21291233465165016,0.6341463414634146,0.629891304347826,0.7643979057591623,0.9605263157894737,0.6347826086956522,0.4434782608695652,2.8032503755895286,0.7250312157118785,0.2819389191184124
hungary,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,natural,0,200.0,0.745,0.657586524542703,0.8454836555114982,0.6625883537610193,0.9056106916864779,0.21607790220859197,0.2943853216657679,0.71,0.6054744045269115,0.8079470198675497,0.7973856209150327,0.8187919463087249,0.37583892617449666,0.7145921110998477,0.2978258193373436,0.1910078147351703
hungary,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,mcar_10,0,200.0,0.745,0.6517962889853928,0.8478295517597619,0.6348050824202575,0.8791326849387995,0.20962656137500552,0.29095596291451703,0.71,0.5990261876562706,0.8092105263157895,0.7935483870967742,0.825503355704698,0.3959731543624161,0.6851079105308061,0.3258201609128037,0.1831386589930643
hungary,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,mcar_30,0,200.0,0.745,0.64916436373207,0.8229466601001337,0.6371735356622806,0.8516441463761993,0.20487316741196815,0.27637989192217244,0.705,0.6150151335702065,0.8013468013468014,0.8040540540540541,0.7986577181208053,0.33557046979865773,0.7537043538269843,0.32077873730480094,0.21992915479079905
hungary,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,mcar_50,0,200.0,0.745,0.6525858665613897,0.8516534462338113,0.6366895418010455,0.7400287033979946,0.2206475823464566,0.2597112091638938,0.66,0.5654691406764047,0.7687074829931972,0.7793103448275862,0.7583892617449665,0.47651006711409394,0.8612843715251952,0.3863485573765074,0.220290400467329
hungary,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,drop_routine,0,200.0,0.745,0.6552835899460455,0.84422785191466,0.6535008071341921,0.8340376114527419,0.2182938865014435,0.2788092688285665,0.7,0.6310040794841426,0.7931034482758621,0.8156028368794326,0.7718120805369127,0.40268456375838924,0.7818479907203992,0.3254873041833871,0.20581446191219993
hungary,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,drop_exercise,0,200.0,0.745,0.6375838926174495,0.8223723125180716,0.6633280971473874,0.8021265218567976,0.2229302418622428,0.2733493811904514,0.7,0.6310040794841426,0.7931034482758621,0.8156028368794326,0.7718120805369127,0.3422818791946309,0.8616545848529877,0.3284887199730963,0.24635271480907217
hungary,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,drop_advanced,0,200.0,0.745,0.6540334254507172,0.8330812568450023,0.6532830134742312,0.868676443413692,0.21283711164777463,0.2824127670893306,0.715,0.6217265429661798,0.8093645484949833,0.8066666666666666,0.8120805369127517,0.37583892617449666,0.745787520957084,0.3149503545466609,0.20550939481998695
hungary,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,mar_age_sex_30,0,200.0,0.745,0.6215291485721806,0.8094623770436502,0.7040303408746759,0.8675232172332539,0.2330305551957656,0.28868224599794545,0.675,0.6077773391235689,0.7735191637630662,0.8043478260869565,0.7449664429530202,0.348993288590604,0.8824215421396147,0.25691734188545706,0.2644259369428235
hungary,va_long_beach,logistic_structured,0,"{""C"": 1.0}",5062,empirical_source,0,200.0,0.745,0.6553493880773786,0.8419398164978744,0.6645926071873908,0.8985186179565743,0.21558729193877874,0.2909709578194948,0.705,0.6021186998289249,0.8039867109634552,0.7960526315789473,0.8120805369127517,0.37583892617449666,0.7382633739836676,0.2939324518918307,0.19679980182997708
